"","num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","g_hora","depto_ocu","mupio_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad_2","mayor_menor","tipo_veh","color_veh","modelo_veh","causa_acc","marca_veh","estado_pil"
"4223",4223,2,3,6,18,4,1,102,1,13,1,38,6,1,1,6,9999,5,34,2
"4224",4224,2,3,6,18,4,1,102,1,13,1,30,5,1,1,6,9999,5,34,1
"4225",4225,2,3,6,23,4,1,101,1,7,1,999,12,1,99,99,9999,5,99,9
"4226",4226,2,3,6,23,4,1,101,1,7,1,999,12,1,4,5,9999,5,42,9
"4227",4227,2,3,6,1,1,1,115,1,1,1,999,12,1,99,99,9999,5,99,9
"4228",4228,2,3,6,22,4,20,2001,2,99,1,999,12,1,1,5,9999,5,99,9
"4229",4229,2,3,6,22,4,20,2001,2,99,1,42,7,1,4,99,9999,5,99,1
"4230",4230,2,3,6,11,2,5,501,2,99,1,999,12,1,2,99,9999,5,99,9
"4231",4231,3,3,7,23,4,1,101,1,7,1,999,12,1,99,99,9999,5,99,9
"4232",4232,3,3,7,9,2,1,108,1,3,1,45,8,1,1,4,2005,5,5,1
"4233",4233,3,3,7,20,4,20,2001,2,99,1,999,12,1,9,99,9999,5,99,9
"4234",4234,3,3,7,17,3,19,1901,2,99,1,999,12,1,4,99,9999,5,99,9
"4235",4235,3,3,7,4,1,5,507,2,99,1,999,12,1,99,99,9999,5,99,9
"4236",4236,3,3,7,19,4,8,802,2,99,1,999,12,1,7,9,1995,5,22,9
"4237",4237,3,3,7,3,1,15,1507,2,99,1,999,12,1,99,99,9999,5,99,9
"4238",4238,3,3,7,23,4,14,1401,1,2,1,26,4,1,14,1,2009,5,2,2
"4239",4239,4,3,1,8,2,1,115,2,99,1,42,7,1,4,3,2008,5,42,1
"4240",4240,4,3,1,9,2,1,108,1,6,1,15,2,2,4,99,9999,5,99,1
"4241",4241,4,3,1,16,3,19,1901,2,99,1,999,12,1,99,99,9999,5,99,9
"4242",4242,4,3,1,19,4,9,909,1,2,1,55,10,1,3,4,9999,5,32,1
"4243",4243,4,3,1,7,2,13,1317,2,99,1,999,12,1,99,99,9999,5,99,9
"4244",4244,4,3,1,19,4,13,1301,1,8,1,999,12,1,1,5,9999,5,99,9
"4245",4245,4,3,1,13,3,17,1703,2,99,1,999,12,1,99,99,9999,5,99,9
"4246",4246,4,3,1,19,4,4,416,2,99,1,999,12,1,1,99,9999,5,99,9
"4247",4247,5,3,2,20,4,1,111,2,99,1,21,3,1,3,2,1976,5,44,9
"4248",4248,5,3,2,16,3,1,108,1,6,1,999,12,1,4,1,9999,5,99,9
"4249",4249,5,3,2,14,3,13,1301,1,3,1,21,3,1,2,3,2005,5,37,9
"4250",4250,5,3,2,20,4,4,416,2,99,1,22,3,1,2,99,1987,5,23,9
"4251",4251,6,3,3,18,4,1,101,1,9,1,25,4,1,4,1,9999,5,99,9
"4252",4252,6,3,3,15,3,1,102,2,99,1,19,2,1,4,3,9999,5,99,9
"4253",4253,6,3,3,19,4,12,1201,2,99,1,999,12,1,99,99,9999,5,99,9
"4254",4254,7,3,4,10,2,1,102,2,99,1,46,8,1,3,4,2011,5,37,9
"4255",4255,7,3,4,10,2,14,1413,2,99,1,29,4,1,4,5,9999,5,2,9
"4256",4256,7,3,4,7,2,17,1701,2,99,1,32,5,1,3,4,1998,5,37,9
"4257",4257,7,3,4,6,2,5,501,2,99,1,999,12,1,99,99,9999,5,99,9
"4258",4258,7,3,4,18,4,1,101,1,6,1,999,12,1,1,99,9999,5,44,9
"4259",4259,8,3,5,16,3,1,101,1,18,1,39,6,1,10,2,1999,5,34,1
"4260",4260,8,3,5,19,4,1,101,1,5,1,21,3,1,1,4,9999,5,4,1
"4261",4261,8,3,5,19,4,1,101,1,5,1,52,9,1,4,6,2010,5,28,9
"4262",4262,8,3,5,15,3,1,101,1,7,1,34,5,1,12,99,1994,5,22,2
"4263",4263,8,3,5,15,3,1,101,1,7,1,21,3,1,4,2,9999,5,42,2
"4264",4264,8,3,5,15,3,1,115,2,99,1,49,8,1,4,1,9999,5,42,2
"4265",4265,8,3,5,15,3,1,115,2,99,2,29,4,1,4,99,9999,5,99,2
"4266",4266,8,3,5,20,4,13,1319,2,99,1,999,12,1,3,4,9999,5,99,9
"4267",4267,8,3,5,18,4,16,1601,2,99,1,28,4,1,3,14,1979,5,44,1
"4268",4268,8,3,5,16,3,15,1501,2,99,1,31,5,1,4,5,9999,5,42,2
"4269",4269,8,3,5,14,3,15,1501,1,4,1,36,6,1,1,14,9999,5,30,1
"4270",4270,8,3,5,20,4,4,401,2,99,1,999,12,1,3,1,9999,5,99,9
"4271",4271,9,3,6,21,4,1,101,1,10,1,22,3,1,1,2,1995,5,21,1
"4272",4272,9,3,6,21,4,1,101,1,10,1,27,4,1,4,5,9999,5,21,2
"4273",4273,9,3,6,12,3,18,1801,2,99,1,26,4,1,4,1,9999,5,42,1
"4274",4274,9,3,6,20,4,18,1801,2,99,1,999,12,1,99,99,9999,5,99,9
"4275",4275,9,3,6,7,2,7,701,2,99,1,999,12,1,99,99,9999,5,99,9
"4276",4276,9,3,6,19,4,1,101,1,18,1,19,2,1,12,2,9999,5,22,9
"4277",4277,10,3,7,14,3,1,101,1,6,1,27,4,1,2,2,2006,5,32,1
"4278",4278,10,3,7,0,1,1,101,1,7,1,21,3,1,4,2,2013,5,99,9
"4279",4279,10,3,7,23,4,1,101,1,7,1,999,12,1,1,2,9999,5,99,9
"4280",4280,10,3,7,16,3,1,101,1,21,1,45,8,1,3,2,9999,5,44,2
"4281",4281,10,3,7,6,2,9,901,1,3,1,999,12,1,99,99,9999,5,99,9
"4282",4282,10,3,7,10,2,18,1801,2,99,1,999,12,1,99,99,9999,5,99,9
"4283",4283,10,3,7,2,1,18,1805,2,99,1,999,12,1,99,99,9999,5,99,9
"4284",4284,11,3,1,17,3,19,1903,2,99,1,999,12,1,3,99,9999,5,99,9
"4285",4285,11,3,1,21,4,5,508,2,99,2,23,3,1,1,99,9999,5,46,1
"4286",4286,11,3,1,14,3,11,1102,2,99,1,31,5,1,3,5,2007,5,44,9
"4287",4287,11,3,1,12,3,9,918,2,99,1,27,4,1,3,2,9999,5,44,2
"4288",4288,11,3,1,19,4,1,101,1,6,1,22,3,1,14,1,9999,5,2,1
"4289",4289,11,3,1,7,2,9,902,2,99,1,24,3,1,99,99,9999,5,99,1
"4290",4290,12,3,2,18,4,1,101,1,3,1,24,3,1,12,6,9999,5,33,1
"4291",4291,12,3,2,12,3,1,108,1,11,1,32,5,1,3,5,9999,5,99,1
"4292",4292,12,3,2,14,3,5,501,1,1,1,20,3,1,4,5,9999,5,2,1
"4293",4293,12,3,2,20,4,6,603,2,99,1,25,4,1,4,1,1988,5,44,1
"4294",4294,12,3,2,14,3,9,920,2,99,1,50,9,1,7,7,1990,5,22,1
"4295",4295,12,3,2,17,3,12,1202,2,99,1,54,9,1,3,3,1985,5,44,1
"4296",4296,12,3,2,10,2,14,1403,2,99,1,999,12,1,7,6,9999,5,99,9
"4297",4297,13,3,3,7,2,1,110,1,10,1,24,3,1,3,4,9999,5,99,9
"4298",4298,13,3,3,23,4,1,108,1,4,1,28,4,1,99,99,9999,5,99,9
"4299",4299,13,3,3,15,3,4,401,1,2,1,33,5,1,7,7,1993,5,22,1
"4300",4300,13,3,3,13,3,3,301,2,99,1,29,4,1,7,3,1990,5,22,1
"4301",4301,14,3,4,7,2,1,101,1,6,2,36,6,1,1,4,1999,5,37,1
"4302",4302,14,3,4,13,3,1,101,1,5,1,999,12,1,99,99,9999,5,99,9
"4303",4303,14,3,4,19,4,1,117,1,2,1,20,3,1,1,6,1997,5,99,1
"4304",4304,14,3,4,19,4,16,1615,2,99,1,20,3,1,4,1,9999,5,99,2
"4305",4305,14,3,4,23,4,17,1703,2,99,1,999,12,1,99,99,9999,5,99,9
"4306",4306,14,3,4,20,4,7,701,2,99,1,999,12,1,99,99,9999,5,99,9
"4307",4307,15,3,5,15,3,1,101,1,6,1,999,12,1,99,99,9999,5,99,9
"4308",4308,15,3,5,17,3,1,101,1,13,1,999,12,1,99,99,9999,5,99,9
"4309",4309,15,3,5,22,4,1,101,1,7,1,34,5,1,3,2,9999,5,44,2
"4310",4310,15,3,5,22,4,1,110,1,1,1,999,12,1,1,5,9999,5,21,9
"4311",4311,15,3,5,13,3,22,2212,2,99,1,999,12,1,9,6,9999,5,21,9
"4312",4312,15,3,5,11,2,20,2001,2,99,1,999,12,1,3,99,9999,5,99,9
"4313",4313,15,3,5,22,4,20,2001,2,99,1,999,12,1,99,99,9999,5,99,9
"4314",4314,15,3,5,11,2,12,1219,2,99,1,36,6,1,2,3,1994,5,37,9
"4315",4315,15,3,5,12,3,17,1701,2,99,1,999,12,1,99,99,9999,5,99,9
"4316",4316,15,3,5,19,4,7,701,2,99,1,999,12,1,99,99,9999,5,99,9
"4317",4317,15,3,5,21,4,7,701,2,99,1,999,12,1,99,99,9999,5,99,9
"4318",4318,15,3,5,19,4,7,701,2,99,1,999,12,1,99,99,9999,5,99,9
"4319",4319,16,3,6,23,4,1,101,1,18,1,999,12,1,99,99,9999,5,99,9
"4320",4320,16,3,6,13,3,1,101,1,7,1,52,9,1,1,8,1987,5,37,9
"4321",4321,16,3,6,16,3,20,2001,2,99,1,999,12,1,99,99,9999,5,99,9
"4322",4322,16,3,6,16,3,5,501,2,99,1,50,9,1,99,2,2012,5,46,9
"4323",4323,16,3,6,20,4,10,1001,2,99,1,999,12,1,6,99,9999,5,99,9
"4324",4324,16,3,6,14,3,12,1201,2,99,1,999,12,1,99,99,9999,5,99,9
"4325",4325,16,3,6,15,3,12,1201,2,99,1,999,12,1,99,99,9999,5,99,9
"4326",4326,16,3,6,0,1,17,1701,2,99,1,999,12,1,99,99,9999,5,99,9
"4327",4327,16,3,6,7,2,17,1701,2,99,1,999,12,1,99,99,9999,5,99,9
"4328",4328,16,3,6,17,3,4,401,2,99,1,999,12,1,99,99,9999,5,99,9
"4329",4329,17,3,7,18,4,1,101,1,1,1,999,12,1,99,99,9999,5,99,9
"4330",4330,17,3,7,19,4,1,101,1,3,1,999,12,1,99,99,9999,5,99,9
"4331",4331,17,3,7,19,4,1,101,1,5,1,72,11,1,2,11,2000,5,44,1
"4332",4332,17,3,7,14,3,1,101,1,17,1,999,12,1,99,99,9999,5,99,9
"4333",4333,17,3,7,17,3,1,115,2,99,1,999,12,1,99,99,9999,5,99,9
"4334",4334,17,3,7,21,4,1,115,2,99,1,999,12,1,2,4,9999,5,23,9
"4335",4335,17,3,7,2,1,9,901,2,99,1,999,12,1,99,99,9999,5,99,9
"4336",4336,17,3,7,11,2,12,1201,2,99,1,999,12,1,1,99,9999,5,99,9
"4337",4337,17,3,7,11,2,13,1301,2,99,1,999,12,1,12,8,9999,5,44,9
"4338",4338,17,3,7,22,4,18,1801,2,99,1,999,12,1,6,99,9999,5,99,9
"4339",4339,17,3,7,22,4,7,701,2,99,1,39,6,1,99,99,9999,5,99,2
"4340",4340,17,3,7,16,3,3,301,2,99,1,22,3,1,1,99,9999,5,99,9
"4341",4341,18,3,1,19,4,6,601,2,99,1,999,12,1,3,4,9999,5,44,9
"4342",4342,18,3,1,15,3,6,601,2,99,1,999,12,1,13,7,9999,5,99,9
"4343",4343,18,3,1,6,2,16,1601,2,99,1,999,12,1,99,99,9999,5,99,9
"4344",4344,18,3,1,19,4,16,1601,2,99,1,999,12,1,5,14,9999,5,99,9
"4345",4345,18,3,1,0,1,17,1705,2,99,1,999,12,1,99,99,9999,5,99,9
"4346",4346,18,3,1,8,2,4,401,2,99,1,999,12,1,99,99,9999,5,99,9
"4347",4347,18,3,1,8,2,4,401,2,99,1,999,12,1,99,99,9999,5,99,9
"4348",4348,19,3,2,11,2,1,101,1,2,1,33,5,1,11,2,2013,5,44,9
"4349",4349,19,3,2,18,4,1,101,1,18,1,999,12,1,10,2,9999,5,32,1
"4350",4350,19,3,2,21,4,1,101,1,24,1,999,12,1,12,99,9999,5,99,9
"4351",4351,19,3,2,8,2,1,101,1,11,1,999,12,1,10,99,9999,5,99,9
"4352",4352,19,3,2,20,4,19,1901,2,99,1,999,12,1,99,99,9999,5,99,9
"4353",4353,19,3,2,21,4,5,501,2,99,1,999,12,1,12,6,9999,5,3,9
"4354",4354,19,3,2,20,4,5,501,2,99,1,44,7,1,2,99,9999,5,26,2
"4355",4355,19,3,2,23,4,16,1601,2,99,1,999,12,1,99,99,9999,5,99,9
"4356",4356,19,3,2,1,1,17,1701,2,99,1,999,12,1,99,99,9999,5,99,9
"4357",4357,20,3,3,11,2,1,101,1,5,1,23,3,1,4,3,9999,5,2,9
"4358",4358,20,3,3,0,1,1,114,2,99,1,999,12,1,99,99,9999,5,99,9
"4359",4359,20,3,3,6,2,20,2007,2,99,1,999,12,1,99,99,9999,5,99,9
"4360",4360,20,3,3,17,3,5,504,2,99,1,41,7,1,2,8,9999,5,37,1
"4361",4361,20,3,3,21,4,5,502,2,99,1,45,8,1,1,11,1983,5,44,2
"4362",4362,20,3,3,18,4,10,1001,1,99,2,18,2,1,1,6,9999,5,32,1
"4363",4363,20,3,3,20,4,9,908,2,99,1,999,12,1,99,99,9999,5,99,9
"4364",4364,20,3,3,6,2,13,1301,2,99,1,999,12,1,3,5,9999,5,44,9
"4365",4365,20,3,3,19,4,2,208,2,99,1,999,12,1,99,99,9999,5,99,9
"4366",4366,21,3,4,20,4,1,101,1,1,1,23,3,1,11,2,1997,5,34,1
"4367",4367,21,3,4,20,4,1,101,1,1,1,24,3,1,4,5,2012,5,21,1
"4368",4368,21,3,4,22,4,5,504,2,99,1,23,3,1,1,11,1983,5,44,2
"4369",4369,21,3,4,20,4,5,511,2,99,1,999,12,1,12,99,9999,5,99,9
"4370",4370,21,3,4,19,4,10,1001,1,2,1,26,4,1,9,4,9999,5,37,9
"4371",4371,21,3,4,18,4,12,1223,2,99,1,999,12,1,99,99,9999,5,99,9
"4372",4372,21,3,4,23,4,18,1801,2,99,1,66,11,1,3,4,2001,5,32,2
"4373",4373,21,3,4,6,2,4,406,2,99,1,999,12,1,99,99,9999,5,99,9
"4374",4374,23,3,6,14,3,1,115,1,3,1,999,12,1,99,99,9999,5,99,9
"4375",4375,23,3,6,19,4,10,1001,2,99,1,30,5,1,4,5,9999,5,40,2
"4376",4376,23,3,6,21,4,15,1504,2,99,1,27,4,1,3,3,1982,5,44,1
"4377",4377,23,3,6,18,4,1,101,1,11,1,21,3,1,4,5,2012,5,24,1
"4378",4378,23,3,6,23,4,1,101,1,12,1,23,3,1,1,2,9999,5,5,2
"4379",4379,23,3,6,16,3,1,116,1,2,1,16,2,2,2,4,9999,5,44,2
"4380",4380,23,3,6,17,3,1,114,2,99,1,999,12,1,99,99,9999,5,99,9
"4381",4381,23,3,6,21,4,1,114,2,99,1,36,6,1,1,2,1984,5,37,2
"4382",4382,24,3,7,21,4,1,105,2,99,1,999,12,1,4,99,9999,5,99,1
"4383",4383,24,3,7,20,4,10,1001,2,99,1,23,3,1,4,5,9999,5,31,1
"4384",4384,24,3,7,21,4,18,1801,2,99,1,999,12,1,3,2,9999,5,44,9
"4385",4385,24,3,7,21,4,14,1401,2,99,1,999,12,1,2,4,9999,5,99,9
"4386",4386,25,3,1,16,3,1,101,1,1,1,999,12,1,1,4,2002,5,44,9
"4387",4387,25,3,1,17,3,1,101,1,7,1,999,12,1,12,1,9999,5,99,9
"4388",4388,25,3,1,9,2,9,901,2,99,1,20,3,1,3,4,9999,5,44,1
"4389",4389,25,3,1,16,3,16,1601,2,99,1,999,12,1,3,10,9999,5,99,9
"4390",4390,25,3,1,16,3,15,1501,2,99,1,32,5,1,10,1,2007,5,2,9
"4391",4391,25,3,1,11,2,4,401,2,99,1,79,11,1,12,2,1982,5,13,9
"4392",4392,25,3,1,19,4,3,301,2,99,1,999,12,1,99,99,9999,5,99,9
"4393",4393,26,3,2,23,4,1,101,1,7,1,999,12,1,99,99,9999,5,99,9
"4394",4394,26,3,2,23,4,1,101,1,7,1,999,12,1,99,99,9999,5,99,9
"4395",4395,26,3,2,19,4,20,2001,2,99,1,999,12,1,99,99,9999,5,99,9
"4396",4396,26,3,2,15,3,20,2001,2,99,1,66,11,1,3,1,9999,5,44,9
"4397",4397,26,3,2,16,3,19,1903,2,99,1,999,12,1,99,99,9999,5,99,9
"4398",4398,26,3,2,20,4,9,901,2,99,1,999,12,1,6,99,9999,5,99,9
"4399",4399,26,3,2,14,3,16,1601,2,99,1,33,5,1,9,3,2007,5,44,9
"4400",4400,26,3,2,20,4,17,1701,2,99,1,999,12,1,99,99,9999,5,99,9
"4401",4401,27,3,3,10,2,1,101,1,9,1,999,12,1,7,7,9999,5,22,9
"4402",4402,27,3,3,19,4,1,105,1,6,1,999,12,1,4,3,9999,5,99,9
"4403",4403,27,3,3,19,4,1,102,2,99,1,999,12,1,12,7,9999,5,13,9
"4404",4404,27,3,3,19,4,1,102,2,99,1,999,12,1,7,7,9999,5,22,9
"4405",4405,27,3,3,15,3,1,110,1,8,1,37,6,1,1,6,2001,5,21,9
"4406",4406,27,3,3,0,1,1,110,1,4,1,28,4,1,4,99,9999,5,24,9
"4407",4407,27,3,3,14,3,6,601,2,99,1,999,12,1,6,99,9999,5,99,9
"4408",4408,27,3,3,15,3,10,1001,2,99,1,22,3,1,1,2,1995,5,99,9
"4409",4409,27,3,3,16,3,9,901,2,99,1,999,12,1,12,2,2003,5,30,9
"4410",4410,27,3,3,17,3,9,901,2,99,1,43,7,1,4,1,2006,5,99,9
"4411",4411,27,3,3,19,4,13,1301,2,99,1,999,12,1,99,99,9999,5,99,9
"4412",4412,27,3,3,21,4,15,1501,2,99,1,999,12,1,99,99,9999,5,99,9
"4413",4413,27,3,3,20,4,17,1701,2,99,1,999,12,1,99,99,9999,5,99,9
"4414",4414,27,3,3,19,4,17,1701,2,99,1,999,12,1,14,99,9999,5,99,9
"4415",4415,27,3,3,23,4,4,401,2,99,1,999,12,1,99,99,9999,5,99,9
"4416",4416,28,3,4,19,4,1,101,1,12,1,999,12,1,12,99,9999,5,99,9
"4417",4417,28,3,4,14,3,1,110,1,6,1,999,12,1,1,5,9999,5,99,9
