"","num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","mupio_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad","edad_m1","condicion_pil","tipo_vehi","color_vehi","causa_acc"
"956",956,13,4,5,6,5,501,2,99,1,39,6,1,9,5,4,3
"957",957,13,4,5,18,9,920,1,3,9,999,11,9,9,5,2,2
"958",958,13,4,5,14,2,201,2,99,1,63,10,1,9,3,2,1
"959",959,13,4,5,6,18,1801,2,99,1,22,3,1,9,5,2,1
"960",960,14,4,6,14,1,101,1,9,1,25,4,1,2,2,99,1
"961",961,14,4,6,22,1,101,1,9,1,29,4,1,9,4,99,2
"962",962,14,4,6,16,1,116,1,3,9,999,11,9,9,1,99,1
"963",963,14,4,6,22,10,1008,2,99,1,24,3,1,2,4,3,3
"964",964,14,4,6,16,13,1301,2,99,2,42,7,1,2,4,5,1
"965",965,14,4,6,12,7,701,2,99,9,999,11,9,9,7,99,3
"966",966,14,4,6,13,7,707,2,99,9,999,11,9,9,9,11,3
"967",967,14,4,6,23,3,301,2,99,1,53,9,1,1,3,1,1
"968",968,15,4,7,3,1,101,1,7,9,999,11,9,9,2,6,2
"969",969,15,4,7,23,5,505,2,99,1,31,5,1,2,4,3,1
"970",970,15,4,7,21,6,606,2,99,1,38,6,1,2,1,4,1
"971",971,15,4,7,17,10,1003,2,99,1,38,6,1,2,4,99,1
"972",972,15,4,7,19,11,1108,2,99,9,999,11,9,9,2,6,2
"973",973,15,4,7,14,15,1503,2,99,1,54,9,1,1,4,1,1
"974",974,15,4,7,16,14,1413,2,99,1,34,5,1,1,3,99,4
"975",975,15,4,7,21,4,415,2,99,1,23,3,1,9,1,5,2
"976",976,16,4,1,20,1,101,1,12,1,18,2,1,9,1,11,1
"977",977,16,4,1,1,1,101,1,7,1,50,9,1,9,2,5,2
"978",978,16,4,1,19,1,114,2,99,1,39,6,1,9,3,2,1
"979",979,16,4,1,22,1,110,1,1,1,43,7,1,2,3,2,1
"980",980,16,4,1,0,5,501,1,1,1,26,4,1,9,6,2,1
"981",981,16,4,1,9,6,602,2,99,1,49,8,1,9,9,14,1
"982",982,16,4,1,16,6,602,2,99,1,45,8,1,9,3,1,1
"983",983,16,4,1,9,11,1107,2,99,1,28,4,1,9,5,2,3
"984",984,17,4,2,6,13,1301,2,99,1,34,5,1,9,3,5,3
"985",985,17,4,2,8,16,1601,2,99,1,45,8,1,9,9,2,3
"986",986,17,4,2,10,18,1801,2,99,1,29,4,1,9,3,2,3
"987",987,17,4,2,14,4,401,2,99,9,999,11,9,9,3,3,3
"988",988,18,4,3,22,1,101,1,9,1,42,7,1,2,1,5,1
"989",989,18,4,3,7,1,101,1,10,1,43,7,1,1,1,3,1
"990",990,18,4,3,7,1,117,1,7,2,46,8,1,1,1,5,1
"991",991,18,4,3,13,1,116,1,99,9,999,11,9,9,99,99,1
"992",992,18,4,3,19,5,513,2,99,2,44,7,1,1,1,6,1
"993",993,18,4,3,1,5,507,2,99,1,47,8,1,1,3,4,1
"994",994,18,4,3,15,6,603,2,99,1,25,4,1,9,2,2,1
"995",995,18,4,3,23,10,1010,2,99,1,21,3,1,2,3,9,1
"996",996,18,4,3,19,10,1010,2,99,1,18,2,1,2,3,2,1
"997",997,18,4,3,9,9,916,2,99,1,20,3,1,9,7,3,1
"998",998,18,4,3,9,17,1705,2,99,1,59,10,1,2,99,99,2
"999",999,19,4,4,8,5,501,2,99,1,44,7,1,1,6,2,1
"1000",1000,19,4,4,22,10,1001,2,99,1,41,7,1,9,4,14,1
"1001",1001,19,4,4,17,13,1320,2,99,1,33,5,1,9,3,99,1
"1002",1002,19,4,4,10,15,1507,2,99,1,32,5,1,9,3,11,1
"1003",1003,19,4,4,17,2,202,2,99,1,23,3,1,2,3,3,1
"1004",1004,20,4,5,13,22,2216,2,99,1,66,10,1,1,2,4,1
"1005",1005,20,4,5,19,21,2101,2,99,1,37,6,1,2,9,3,1
"1006",1006,20,4,5,8,21,2104,2,99,9,999,11,9,9,9,99,1
"1007",1007,20,4,5,18,5,513,2,99,1,26,4,1,9,3,11,1
"1008",1008,20,4,5,16,5,501,2,99,1,37,6,1,9,7,2,1
"1009",1009,20,4,5,20,5,501,2,99,9,999,11,9,9,5,99,1
"1010",1010,20,4,5,2,9,901,1,2,1,22,3,1,2,2,4,1
"1011",1011,20,4,5,22,18,1801,2,99,1,26,4,1,1,1,5,1
"1012",1012,20,4,5,17,17,1703,2,99,2,38,6,1,1,1,11,1
"1013",1013,20,4,5,0,14,1409,2,99,1,32,5,1,2,3,6,1
"1014",1014,20,4,5,18,7,705,2,99,1,30,5,1,9,3,9,1
"1015",1015,20,4,5,9,1,101,1,18,1,34,5,1,9,9,2,1
"1016",1016,20,4,5,23,1,108,1,5,1,21,3,1,2,4,99,1
"1017",1017,20,4,5,12,1,101,1,6,1,26,4,1,1,3,5,1
"1018",1018,20,4,5,12,1,101,1,10,9,999,11,9,1,5,2,1
"1019",1019,21,4,6,9,1,101,1,9,1,20,3,1,1,4,3,2
"1020",1020,21,4,6,13,1,101,1,18,1,25,4,1,1,6,5,1
"1021",1021,21,4,6,22,1,102,2,99,1,35,6,1,1,3,99,1
"1022",1022,21,4,6,9,1,114,2,99,9,999,11,9,9,5,99,1
"1023",1023,21,4,6,21,5,506,2,99,9,999,11,9,9,5,2,1
"1024",1024,21,4,6,15,10,1002,2,99,1,41,7,1,1,9,2,4
"1025",1025,21,4,6,12,13,1301,2,99,1,46,8,1,1,4,99,1
"1026",1026,21,4,6,3,16,1608,2,99,1,26,4,1,2,3,2,4
"1027",1027,21,4,6,20,4,401,2,99,9,999,11,9,9,3,3,3
"1028",1028,22,4,7,3,1,108,1,3,1,26,4,1,1,3,5,2
"1029",1029,22,4,7,14,22,2205,2,99,1,19,2,1,9,4,5,2
"1030",1030,22,4,7,1,19,1910,2,99,9,999,11,9,9,2,2,1
"1031",1031,22,4,7,9,19,1901,2,99,1,34,5,1,9,4,99,2
"1032",1032,22,4,7,1,5,501,2,99,9,999,11,9,9,1,99,1
"1033",1033,22,4,7,12,5,501,2,99,1,35,6,1,9,3,1,2
"1034",1034,22,4,7,21,6,609,2,99,1,42,7,1,1,3,9,1
"1035",1035,22,4,7,16,16,1609,2,99,1,36,6,1,2,1,6,2
"1036",1036,22,4,7,0,18,1801,2,99,9,999,11,9,9,3,99,1
"1037",1037,22,4,7,20,7,701,1,2,1,32,5,1,2,3,5,3
"1038",1038,23,4,1,23,5,504,2,99,1,46,8,1,1,6,14,1
"1039",1039,23,4,1,2,10,1010,2,99,1,41,7,1,1,6,14,1
"1040",1040,23,4,1,10,11,1107,2,99,1,55,10,1,9,13,3,3
"1041",1041,23,4,1,12,16,1613,2,99,9,999,11,9,9,5,99,1
"1042",1042,23,4,1,20,16,1615,1,99,9,999,11,9,9,3,99,1
"1043",1043,24,4,2,2,1,101,1,6,1,23,3,1,2,1,8,2
"1044",1044,24,4,2,11,1,105,2,99,9,999,11,9,9,7,99,4
"1045",1045,24,4,2,22,1,101,1,12,1,32,5,1,9,3,4,2
"1046",1046,24,4,2,15,6,604,2,99,9,999,11,9,9,3,99,3
"1047",1047,24,4,2,23,8,801,2,99,9,999,11,9,9,1,99,1
"1048",1048,24,4,2,11,4,415,2,99,1,45,8,1,1,3,6,1
"1049",1049,25,4,3,16,1,101,1,1,1,30,5,1,1,12,6,1
"1050",1050,25,4,3,12,1,101,1,13,1,40,7,1,1,9,2,1
"1051",1051,25,4,3,21,1,101,1,7,1,18,2,1,9,4,99,2
"1052",1052,25,4,3,12,1,115,1,1,1,38,6,1,1,5,4,1
"1053",1053,25,4,3,23,1,101,1,19,1,25,4,1,1,1,2,1
"1054",1054,25,4,3,5,5,501,2,99,1,34,5,1,1,6,6,1
"1055",1055,25,4,3,18,12,1216,2,99,1,37,6,1,1,3,5,1
"1056",1056,25,4,3,21,8,801,2,99,1,26,4,1,1,4,9,2
"1057",1057,25,4,3,7,2,208,2,99,1,36,6,1,9,1,3,4
"1058",1058,25,4,3,4,2,201,2,99,1,45,8,1,9,5,14,1
"1059",1059,25,4,3,16,14,1401,2,99,1,24,3,1,1,3,5,2
"1060",1060,26,4,4,22,1,101,1,7,1,19,2,1,9,4,1,2
"1061",1061,26,4,4,2,1,114,2,99,1,25,4,1,9,4,1,2
"1062",1062,26,4,4,1,5,501,1,99,1,999,11,1,9,4,99,3
"1063",1063,26,4,4,21,10,1001,1,99,1,24,3,1,1,5,2,1
"1064",1064,26,4,4,17,10,1010,1,99,1,32,5,1,2,3,4,2
"1065",1065,26,4,4,16,10,1009,1,99,1,39,6,1,2,2,1,3
"1066",1066,26,4,4,20,15,1501,1,1,1,49,8,1,2,3,2,2
"1067",1067,26,4,4,9,4,407,1,5,1,27,4,1,2,3,99,3
"1068",1068,27,4,4,2,1,101,1,6,1,44,7,1,1,6,3,1
"1069",1069,27,4,4,23,1,101,1,12,2,23,3,1,1,1,4,1
"1070",1070,27,4,4,1,1,110,2,99,1,50,9,1,1,1,1,1
"1071",1071,27,4,4,18,12,1201,2,99,1,26,4,1,2,4,1,2
"1072",1072,27,4,4,4,17,1701,2,99,1,22,3,1,2,4,1,2
"1073",1073,27,4,4,12,3,301,2,99,1,23,3,1,2,3,2,2
"1074",1074,28,4,6,1,1,101,1,9,1,32,5,1,2,1,3,2
"1075",1075,28,4,6,7,1,101,1,1,1,32,5,1,1,4,3,1
"1076",1076,28,4,6,1,1,101,1,13,1,42,7,1,2,1,4,1
"1077",1077,28,4,6,7,1,101,1,12,9,999,11,9,9,1,99,1
"1078",1078,28,4,6,14,1,115,2,99,9,999,11,9,9,3,3,3
"1079",1079,28,4,6,19,5,501,2,99,9,999,11,9,9,2,3,2
"1080",1080,28,4,6,6,6,605,2,99,1,39,6,1,9,6,6,3
"1081",1081,28,4,6,1,13,1301,2,99,9,999,11,9,9,1,99,1
"1082",1082,28,4,6,12,3,302,2,99,1,999,11,1,1,3,2,2
"1083",1083,29,4,7,13,20,2001,2,99,2,19,2,1,9,4,3,3
"1084",1084,29,4,7,9,19,1901,2,99,2,60,10,1,9,3,6,4
"1085",1085,29,4,7,23,5,501,2,99,1,18,2,1,9,3,5,4
"1086",1086,29,4,7,15,5,501,2,99,1,24,3,1,9,14,1,2
"1087",1087,29,4,7,14,18,1801,2,99,1,25,4,1,9,3,5,1
"1088",1088,29,4,7,0,17,1701,2,99,1,25,4,1,9,4,3,1
"1089",1089,29,4,7,2,14,1401,2,99,1,22,3,1,9,4,5,2
"1090",1090,29,4,7,9,4,401,2,99,9,999,11,9,9,3,3,3
"1091",1091,30,4,1,18,1,106,2,99,1,31,5,1,9,3,1,1
"1092",1092,30,4,1,9,19,1901,2,99,1,31,5,1,9,4,1,1
"1093",1093,30,4,1,21,6,601,1,99,1,23,3,1,9,14,1,1
"1094",1094,30,4,1,21,10,1002,2,99,1,26,4,1,9,6,3,1
"1095",1095,30,4,1,15,2,208,2,99,1,40,7,1,9,3,9,1
"1096",1096,30,4,1,14,18,1805,1,99,2,37,6,1,9,14,99,1
"1097",1097,30,4,1,20,17,1712,1,99,1,19,2,1,9,4,99,1
"1098",1098,1,5,2,15,1,101,1,9,1,32,5,1,2,10,2,1
"1099",1099,1,5,2,14,5,507,2,99,1,28,4,1,1,5,7,1
"1100",1100,1,5,2,5,12,1201,2,99,1,33,5,1,9,1,3,1
"1101",1101,2,5,3,14,1,101,1,1,1,999,11,1,1,3,5,1
"1102",1102,2,5,3,5,6,602,2,99,9,999,11,9,9,7,6,3
"1103",1103,2,5,3,14,11,1107,2,99,1,24,3,1,1,5,2,1
"1104",1104,2,5,3,19,11,1103,2,99,1,35,6,1,2,3,5,1
"1105",1105,2,5,3,11,9,919,2,99,1,21,3,1,1,3,1,2
"1106",1106,2,5,3,23,17,1704,2,99,1,15,2,2,9,4,99,2
"1107",1107,2,5,3,16,17,1710,2,99,9,999,11,9,9,1,99,1
"1108",1108,2,5,3,21,7,701,2,99,1,27,4,1,1,3,4,3
"1109",1109,3,5,4,12,5,511,2,99,1,36,6,1,1,11,2,1
"1110",1110,3,5,4,12,5,501,1,99,2,28,4,1,1,1,2,1
"1111",1111,3,5,4,19,6,601,1,3,1,50,9,1,2,5,2,1
"1112",1112,3,5,4,16,14,1401,1,2,1,18,2,1,9,4,5,1
"1113",1113,3,5,4,21,4,406,2,99,9,999,11,9,9,7,7,2
"1114",1114,3,5,4,22,3,303,2,99,1,31,5,1,9,1,10,1
"1115",1115,4,5,5,20,1,105,2,99,1,999,11,1,9,3,1,1
"1116",1116,4,5,5,7,1,101,1,18,1,48,8,1,9,6,2,1
"1117",1117,4,5,5,15,1,101,1,5,1,30,5,1,9,2,11,1
"1118",1118,4,5,5,23,1,101,1,12,1,22,3,1,9,1,2,1
"1119",1119,4,5,5,13,1,114,2,99,2,28,4,1,9,3,99,3
"1120",1120,4,5,5,20,11,1105,2,99,9,999,11,9,9,3,3,2
"1121",1121,4,5,5,15,9,901,1,9,1,26,4,1,9,3,4,1
"1122",1122,4,5,5,8,2,208,2,99,2,999,11,1,9,9,4,1
"1123",1123,5,5,6,15,1,102,2,99,1,64,10,1,1,1,4,1
"1124",1124,5,5,6,15,22,2201,2,99,1,27,4,1,1,2,9,3
"1125",1125,5,5,6,6,6,602,2,99,1,62,10,1,1,6,2,1
"1126",1126,5,5,6,4,10,1001,2,99,1,23,3,1,9,3,2,1
"1127",1127,5,5,6,15,10,1010,2,99,2,42,7,1,2,9,6,3
"1128",1128,5,5,6,18,16,1601,2,99,9,999,11,9,9,1,7,1
"1129",1129,5,5,6,8,14,1401,2,99,9,999,11,9,9,9,2,2
"1130",1130,5,5,6,16,14,1401,1,1,1,29,4,1,2,4,2,1
"1131",1131,5,5,6,19,7,709,2,99,1,27,4,1,2,4,1,1
"1132",1132,5,5,6,10,4,401,2,99,1,22,3,1,1,4,1,2
"1133",1133,6,5,7,3,1,101,1,9,1,22,3,1,1,3,5,1
"1134",1134,6,5,7,13,1,101,1,1,1,22,3,1,9,3,6,1
"1135",1135,6,5,7,12,1,101,1,9,1,42,7,1,9,6,1,1
"1136",1136,6,5,7,2,1,101,1,15,1,23,3,1,9,1,3,2
"1137",1137,6,5,7,17,1,101,1,10,1,29,4,1,9,4,5,1
"1138",1138,6,5,7,1,1,101,1,11,1,17,2,1,1,2,3,1
"1139",1139,6,5,7,0,5,501,2,99,1,25,4,1,1,4,3,1
"1140",1140,6,5,7,22,5,501,2,99,1,43,7,1,9,4,5,1
"1141",1141,6,5,7,20,6,614,2,99,9,999,11,9,9,2,2,2
"1142",1142,6,5,7,0,9,920,2,99,1,57,10,1,9,7,1,2
"1143",1143,6,5,7,13,13,1301,2,99,9,999,11,9,9,3,2,3
"1144",1144,6,5,7,19,17,1701,2,99,1,53,9,1,9,5,2,1
"1145",1145,6,5,7,12,4,401,2,99,1,26,4,1,1,1,2,4
"1146",1146,7,5,1,4,1,101,2,11,1,22,3,1,9,1,10,1
"1147",1147,7,5,1,19,21,2101,2,99,1,30,5,1,9,4,1,2
"1148",1148,7,5,1,11,16,1613,2,99,1,54,9,1,9,4,5,1
"1149",1149,7,5,1,18,2,201,2,99,1,54,9,1,9,2,5,1
"1150",1150,7,5,1,11,18,1801,2,99,1,44,7,1,9,3,2,1
"1151",1151,7,5,1,20,17,1701,2,99,1,24,3,1,9,4,99,3
"1152",1152,8,5,2,17,1,101,1,1,2,37,6,1,9,2,4,1
"1153",1153,8,5,2,4,1,105,2,99,9,999,11,9,9,7,99,2
"1154",1154,8,5,2,20,20,2001,2,99,1,28,4,1,2,9,6,2
"1155",1155,8,5,2,13,5,503,2,99,1,67,10,1,9,3,2,2
"1156",1156,8,5,2,21,10,1001,2,99,1,30,5,1,9,3,5,1
"1157",1157,8,5,2,7,12,1201,2,99,1,31,5,1,9,5,1,1
"1158",1158,8,5,2,18,13,1301,2,99,1,33,5,1,9,3,2,1
"1159",1159,8,5,2,11,18,1801,2,99,1,49,8,1,9,2,3,2
"1160",1160,9,5,3,14,1,101,1,1,1,29,4,1,9,12,6,1
"1161",1161,9,5,3,9,1,101,1,1,1,29,4,1,9,1,1,1
"1162",1162,9,5,3,21,1,101,1,15,1,24,3,1,9,4,1,1
"1163",1163,9,5,3,18,1,110,2,99,1,41,7,1,9,7,6,1
"1164",1164,9,5,3,19,5,501,2,99,1,30,5,1,2,3,4,3
"1165",1165,9,5,3,23,12,1204,2,99,9,999,11,9,9,1,1,1
"1166",1166,9,5,3,14,17,1703,1,99,1,28,4,1,9,4,99,1
"1167",1167,10,5,4,22,1,101,1,8,1,20,3,1,9,1,3,1
"1168",1168,10,5,4,22,1,101,1,18,1,34,5,1,1,10,2,1
"1169",1169,10,5,4,2,1,101,1,12,1,35,6,1,9,4,2,1
"1170",1170,10,5,4,7,19,1901,2,99,1,40,7,1,1,6,3,1
"1171",1171,10,5,4,1,19,1902,2,99,1,25,4,1,1,2,2,2
"1172",1172,10,5,4,21,5,502,2,99,1,35,6,1,1,3,16,1
"1173",1173,10,5,4,6,5,509,2,99,1,27,4,1,1,3,99,4
"1174",1174,10,5,4,2,5,501,2,99,1,25,4,1,1,2,5,2
"1175",1175,10,5,4,9,7,701,2,99,2,30,5,1,1,1,4,1
"1176",1176,11,5,5,22,22,2201,2,99,1,18,2,1,9,4,5,1
"1177",1177,11,5,5,22,10,1001,2,99,1,34,5,1,2,2,5,1
"1178",1178,11,5,5,2,18,1801,2,99,1,24,3,1,1,3,5,2
"1179",1179,11,5,5,17,14,1419,2,99,1,19,2,1,9,4,99,2
"1180",1180,11,5,5,5,7,701,2,99,1,24,3,1,1,5,2,1
"1181",1181,11,5,5,5,7,701,2,99,1,32,5,1,1,3,5,1
"1182",1182,12,5,6,7,1,102,2,99,1,21,3,1,2,1,99,99
"1183",1183,12,5,6,20,20,2001,2,99,9,999,11,9,9,1,99,1
"1184",1184,12,5,6,14,5,511,1,99,1,25,4,1,9,4,99,2
"1185",1185,12,5,6,17,11,1105,2,99,1,26,4,1,1,3,2,1
"1186",1186,12,5,6,18,8,808,2,99,9,999,11,9,9,3,99,3
"1187",1187,12,5,6,18,17,1708,1,99,9,999,11,9,9,3,5,1
"1188",1188,13,5,7,21,1,101,1,12,9,999,11,9,9,1,1,1
"1189",1189,13,5,7,12,21,2102,2,99,1,34,5,1,9,3,9,4
"1190",1190,13,5,7,8,2,201,2,99,1,28,4,1,9,6,2,4
"1191",1191,14,5,1,16,1,113,2,99,1,33,5,1,9,1,3,2
"1192",1192,14,5,1,20,1,113,2,99,2,38,6,1,9,1,6,1
"1193",1193,14,5,1,7,15,1501,2,99,1,38,6,1,9,7,14,1
"1194",1194,14,5,1,21,18,1801,2,99,1,25,4,1,1,1,1,1
"1195",1195,15,5,2,20,1,101,1,9,1,32,5,1,1,1,4,1
"1196",1196,15,5,2,16,1,101,1,3,1,30,5,1,1,1,5,1
"1197",1197,15,5,2,21,1,101,1,7,1,22,3,1,1,3,1,1
"1198",1198,15,5,2,15,1,110,2,99,1,29,4,1,1,3,11,1
"1199",1199,15,5,2,6,21,2101,2,99,1,33,5,1,1,4,3,1
"1200",1200,15,5,2,19,5,501,2,99,1,60,10,1,9,3,1,1
"1201",1201,15,5,2,15,10,1004,2,99,1,28,4,1,9,3,5,3
"1202",1202,15,5,2,0,12,1201,2,99,1,17,2,2,1,4,99,3
"1203",1203,15,5,2,5,16,1601,2,99,1,42,7,1,1,3,4,1
"1204",1204,15,5,2,13,16,1601,1,6,1,28,4,1,1,4,1,1
"1205",1205,15,5,2,19,15,1501,2,99,1,22,3,1,1,4,1,1
"1206",1206,15,5,2,1,3,314,2,99,1,25,4,1,1,4,2,4
"1207",1207,16,5,3,2,2,201,2,99,9,999,11,9,9,5,2,4
"1208",1208,16,5,3,0,13,1301,2,99,1,34,5,1,9,3,1,4
"1209",1209,16,5,3,16,1,110,2,99,1,27,4,1,1,12,5,2
"1210",1210,16,5,3,1,16,1616,2,99,1,25,4,1,1,5,2,1
"1211",1211,16,5,3,23,22,2214,2,99,1,32,5,1,9,4,1,2
"1212",1212,16,5,3,21,2,207,1,99,1,30,5,1,9,2,11,1
"1213",1213,16,5,3,21,18,1802,2,99,1,999,11,1,9,6,6,1
"1214",1214,16,5,3,9,3,301,1,99,1,44,7,1,9,9,3,1
"1215",1215,16,5,3,15,7,701,1,99,1,59,10,1,9,1,4,4
"1216",1216,17,5,4,3,1,108,1,3,2,41,7,1,2,3,1,1
"1217",1217,17,5,4,20,19,1903,2,99,1,15,2,1,1,4,99,3
"1218",1218,17,5,4,0,11,1101,1,1,1,26,4,1,2,14,1,2
"1219",1219,17,5,4,21,16,1601,1,1,1,52,9,1,2,1,3,3
"1220",1220,17,5,4,13,14,1406,2,99,1,38,6,1,1,3,4,1
"1221",1221,17,5,4,22,3,301,2,99,1,20,3,1,1,1,6,1
"1222",1222,18,5,5,6,1,101,1,7,1,35,6,1,1,4,1,1
"1223",1223,18,5,5,15,21,2101,1,1,1,30,5,1,2,5,2,1
"1224",1224,18,5,5,11,19,1903,2,99,1,33,5,1,1,5,99,3
"1225",1225,18,5,5,23,17,1705,2,99,1,27,4,1,2,4,1,4
"1226",1226,18,5,5,18,17,1701,2,99,1,56,10,1,1,2,3,1
"1227",1227,18,5,5,11,14,1414,2,99,1,37,6,1,1,9,2,3
"1228",1228,18,5,5,12,14,1406,2,99,1,42,7,1,1,2,4,4
"1229",1229,18,5,5,10,7,701,2,99,1,49,8,1,1,4,99,2
"1230",1230,19,5,6,19,1,101,1,11,1,22,3,1,2,2,3,1
"1231",1231,19,5,6,19,1,108,1,11,1,32,5,1,1,1,4,2
"1232",1232,19,5,6,15,20,2006,2,99,1,19,2,1,1,4,1,4
"1233",1233,19,5,6,10,5,502,1,1,2,34,5,1,1,1,14,1
"1234",1234,19,5,6,22,9,901,1,7,1,24,3,1,1,2,4,1
"1235",1235,19,5,6,9,9,901,1,1,1,19,2,1,1,1,9,2
"1236",1236,19,5,6,19,9,920,1,4,1,34,5,1,1,3,99,1
"1237",1237,19,5,6,21,13,1304,2,99,1,30,5,1,1,3,99,1
"1238",1238,19,5,6,0,17,1705,2,99,1,25,4,1,1,4,14,1
"1239",1239,19,5,6,20,14,1420,2,99,1,21,3,1,1,12,99,3
"1240",1240,20,5,7,19,1,101,1,1,1,46,8,1,1,12,99,1
"1241",1241,20,5,7,10,1,101,1,1,1,27,4,1,1,1,6,1
"1242",1242,20,5,7,1,1,101,1,6,1,27,4,1,2,2,4,2
"1243",1243,20,5,7,9,1,104,2,99,1,42,7,1,1,8,1,4
"1244",1244,20,5,7,1,1,101,1,10,1,65,10,1,1,2,6,2
"1245",1245,20,5,7,1,1,101,1,7,1,19,2,1,1,4,1,2
"1246",1246,20,5,7,18,1,101,1,12,1,25,4,1,2,1,6,1
"1247",1247,20,5,7,7,1,108,1,6,1,21,3,1,1,2,6,1
"1248",1248,20,5,7,15,19,1901,2,99,2,20,3,1,1,3,14,1
"1249",1249,20,5,7,16,6,602,2,99,1,67,10,1,1,3,3,1
"1250",1250,20,5,7,19,6,608,2,99,1,21,3,1,2,1,4,1
"1251",1251,20,5,7,9,12,1202,2,99,1,999,11,1,1,3,5,2
"1252",1252,20,5,7,10,16,1606,2,99,1,24,3,1,1,3,3,3
"1253",1253,20,5,7,16,2,201,2,99,2,57,10,1,1,4,1,4
"1254",1254,20,5,7,18,14,1401,1,1,1,29,4,1,2,1,9,1
"1255",1255,20,5,7,17,4,406,2,99,1,21,3,1,1,4,2,1
"1256",1256,21,5,1,16,12,1201,2,99,9,999,11,9,9,1,99,1
"1257",1257,21,5,1,20,15,1501,2,99,1,28,4,1,9,4,5,2
"1258",1258,21,5,1,5,2,203,2,99,1,999,11,1,9,3,5,3
"1259",1259,21,5,1,18,18,1804,2,99,9,999,11,9,9,99,99,1
"1260",1260,22,5,2,20,1,101,1,18,1,29,4,1,9,2,1,1
"1261",1261,22,5,2,14,20,2007,2,99,1,999,11,1,9,3,99,1
"1262",1262,22,5,2,18,5,501,2,99,1,59,10,1,1,9,4,2
"1263",1263,22,5,2,19,9,901,1,6,1,29,4,1,1,5,3,2
"1264",1264,22,5,2,10,9,920,2,99,1,18,2,1,9,2,4,3
"1265",1265,22,5,2,22,1,101,1,1,2,25,4,1,1,2,2,1
"1266",1266,23,5,3,8,1,108,1,2,1,999,11,1,1,3,5,1
"1267",1267,23,5,3,21,1,108,1,2,1,33,5,1,1,3,5,1
"1268",1268,23,5,3,7,21,2101,1,1,2,26,4,1,2,3,8,2
"1269",1269,23,5,3,16,10,1001,2,99,1,29,4,1,1,5,2,1
"1270",1270,23,5,3,19,9,901,1,3,1,31,5,1,2,3,4,1
"1271",1271,23,5,3,7,8,801,2,99,1,43,7,1,1,5,2,1
"1272",1272,23,5,3,14,3,301,2,99,1,20,3,1,1,4,5,2
"1273",1273,24,5,4,11,1,101,1,9,1,999,11,1,9,4,3,1
"1274",1274,24,5,4,21,1,101,1,18,1,29,4,1,9,4,99,3
"1275",1275,24,5,4,22,1,101,1,19,1,33,5,1,2,2,5,2
"1276",1276,24,5,4,9,19,1910,2,99,9,999,11,9,9,3,1,3
"1277",1277,24,5,4,12,8,802,2,99,1,36,6,1,9,1,3,2
"1278",1278,24,5,4,17,15,1502,2,99,1,39,6,1,9,9,2,3
"1279",1279,25,5,5,1,1,101,1,9,2,39,6,1,9,1,99,1
"1280",1280,25,5,5,6,1,109,1,2,1,38,6,1,9,13,7,2
"1281",1281,25,5,5,12,11,1101,2,99,9,999,11,9,9,3,4,3
"1282",1282,25,5,5,17,9,920,2,99,9,999,11,9,9,3,99,2
"1283",1283,26,5,6,17,1,101,1,1,1,25,4,1,9,4,1,1
"1284",1284,26,5,6,19,1,101,1,10,1,26,4,1,9,4,2,1
"1285",1285,26,5,6,19,1,110,2,99,1,35,6,1,9,14,1,1
"1286",1286,26,5,6,19,19,1904,2,99,1,62,10,1,9,5,2,1
"1287",1287,26,5,6,19,6,608,2,99,1,44,7,1,2,3,1,2
"1288",1288,26,5,6,7,9,901,2,99,9,999,11,9,9,99,99,1
"1289",1289,26,5,6,22,9,901,2,99,1,28,4,1,2,3,5,2
"1290",1290,26,5,6,10,12,1215,2,99,9,999,11,9,9,3,99,1
"1291",1291,26,5,6,17,12,1207,2,99,1,35,6,1,2,5,2,1
"1292",1292,26,5,6,6,13,1306,2,99,9,999,11,9,9,3,2,3
"1293",1293,26,5,6,2,18,1801,2,99,1,34,5,1,9,4,1,2
"1294",1294,26,5,6,21,14,1406,2,99,1,48,8,1,9,3,4,2
"1295",1295,27,5,7,21,1,102,1,1,1,27,4,1,2,1,3,1
"1296",1296,27,5,7,3,1,108,2,1,1,24,3,1,2,3,3,1
"1297",1297,27,5,7,5,22,2202,2,99,1,52,9,1,2,4,1,3
"1298",1298,27,5,7,16,22,2208,2,99,1,29,4,1,9,4,1,3
"1299",1299,27,5,7,20,19,1902,2,99,1,47,8,1,9,4,2,1
"1300",1300,27,5,7,10,19,1904,2,99,1,62,10,1,9,3,9,2
"1301",1301,27,5,7,10,11,1101,2,99,1,31,5,1,9,3,2,1
"1302",1302,27,5,7,15,8,802,2,99,9,999,11,9,9,3,2,1
"1303",1303,27,5,7,3,16,1601,2,99,1,36,6,1,2,3,1,1
"1304",1304,28,5,1,4,1,101,1,12,9,999,11,9,9,3,4,3
"1305",1305,28,5,1,20,1,111,1,1,1,28,4,1,2,3,2,1
"1306",1306,28,5,1,18,20,2001,1,1,1,32,5,1,1,4,5,1
"1307",1307,28,5,1,21,9,923,1,2,1,29,4,1,2,1,8,1
"1308",1308,28,5,1,0,9,920,1,1,1,19,2,1,2,1,1,1
"1309",1309,28,5,1,22,12,1215,2,99,9,999,11,9,9,3,6,1
