"","num_hecho","dia_ocu","mes_ocu","año_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","sexo_pil","edad_pil","g_edad_pil","estado_pil","tipo_vehi","color_vehi","modelo_vehi","causa_acc"
"1658",427,8,2,9,7,16,12,2,1,32,1,1,1,1,1990,1
"1659",26,2,1,9,5,0,22,2,1,32,1,1,1,4,1995,1
"1660",741,6,3,9,5,10,22,2,1,32,1,1,1,5,1999,1
"1661",44,4,1,9,7,10,1,2,1,32,1,1,1,6,2000,1
"1662",1412,10,5,9,7,9,1,2,1,32,1,1,1,11,2000,1
"1663",1258,25,4,9,6,10,1,1,2,32,1,1,1,2,2002,1
"1664",1660,9,6,9,2,16,9,1,1,32,1,1,1,4,2003,1
"1665",1557,28,5,9,4,11,1,1,2,32,1,1,1,11,2005,1
"1666",2863,11,10,9,7,15,1,1,1,32,1,1,1,2,2008,1
"1667",2085,28,7,9,2,16,5,2,1,32,1,1,1,8,9999,1
"1668",3029,30,10,9,5,23,1,1,1,32,1,1,1,11,9999,1
"1669",3065,1,11,9,7,0,3,2,1,32,1,1,1,3,9999,1
"1670",2621,10,9,9,4,17,1,1,1,32,1,1,1,2,9999,2
"1671",3028,29,10,9,4,15,1,1,2,32,1,1,2,4,2009,1
"1672",1081,8,4,9,3,23,1,1,1,32,1,1,2,99,9999,1
"1673",1477,17,5,9,7,20,5,2,1,32,1,1,3,1,1979,1
"1674",2626,11,9,9,5,20,12,2,1,32,1,1,3,2,1994,1
"1675",2911,17,10,9,6,17,21,2,1,32,1,1,3,2,2000,1
"1676",2453,21,8,9,5,15,18,2,1,32,1,1,3,4,2005,1
"1677",1658,9,6,9,2,21,1,1,1,32,1,1,3,2,2006,1
"1678",119,12,1,9,1,6,2,2,1,32,1,1,3,99,9999,1
"1679",3336,12,12,9,6,NA,1,1,1,32,1,1,3,5,9999,1
"1680",261,25,1,9,7,2,13,2,1,32,1,1,3,99,2002,2
"1681",2759,28,9,9,1,16,1,1,1,32,1,1,3,4,2006,2
"1682",451,11,2,9,3,14,16,2,1,32,1,1,3,2,9999,3
"1683",3158,17,11,9,2,14,14,2,1,32,1,1,3,2,1985,4
"1684",3197,22,11,9,7,14,10,1,1,32,1,1,4,1,2006,1
"1685",1432,12,5,9,2,9,5,2,1,32,1,1,4,1,9999,1
"1686",3228,26,11,9,4,0,16,2,1,32,1,1,4,3,9999,2
"1687",495,14,2,9,6,19,17,2,1,32,1,1,5,2,1993,1
"1688",1445,13,5,9,3,10,10,2,1,32,1,1,5,2,9999,4
"1689",2078,27,7,9,1,18,1,2,1,32,1,1,6,5,1993,1
"1690",446,11,2,9,3,13,1,1,1,32,1,1,6,3,1994,1
"1691",3063,1,11,9,7,14,2,2,1,32,1,1,6,7,1995,1
"1692",825,13,3,9,5,18,5,2,1,32,1,1,6,2,1999,1
"1693",2527,28,8,9,5,13,5,2,1,32,1,1,6,6,9999,1
"1694",1219,20,4,9,1,8,3,2,1,32,1,1,7,3,1986,1
"1695",1606,3,6,9,3,7,1,1,1,32,1,1,7,99,9999,1
"1696",2828,6,10,9,2,15,10,2,1,32,1,1,7,2,9999,4
"1697",1808,27,6,9,6,1,1,2,1,32,1,1,8,6,9999,3
"1698",3234,28,11,9,6,20,1,1,1,32,1,1,9,3,1997,1
"1699",220,21,1,9,3,6,4,2,1,32,1,1,9,1,2006,1
"1700",3200,22,11,9,7,18,15,2,1,32,1,1,9,6,2008,1
"1701",2778,29,9,9,2,15,10,2,1,32,1,1,9,6,9999,4
"1702",2738,26,9,9,6,17,1,1,1,32,1,1,11,4,2007,1
"1703",1569,30,5,9,6,2,1,1,1,32,1,1,11,2,2008,1
"1704",3334,12,12,9,6,NA,1,2,1,32,1,1,99,2,2008,1
"1705",251,24,1,9,6,22,5,2,1,32,1,1,99,99,9999,3
"1706",3375,17,12,9,4,0,21,2,1,33,1,9,1,2,1995,1
"1707",3454,24,12,9,4,17,19,2,1,33,1,9,1,2,2000,1
"1708",3281,5,12,9,6,20,3,2,2,33,1,9,1,2,2007,1
"1709",2590,6,9,9,7,15,7,2,1,33,1,9,1,9,9999,1
"1710",2726,24,9,9,4,6,1,1,1,33,1,9,1,99,9999,1
"1711",2933,18,10,9,7,8,12,2,1,33,1,9,1,99,2008,2
"1712",3274,4,12,9,5,19,6,2,1,33,1,9,1,4,1988,3
"1713",1876,4,7,9,6,0,8,1,1,33,1,9,2,1,2000,1
"1714",2131,1,8,9,6,16,1,1,1,33,1,9,2,2,2003,1
"1715",2201,1,8,9,6,16,1,1,1,33,1,9,2,2,2003,1
"1716",2271,1,8,9,6,16,1,1,1,33,1,9,2,2,2003,1
"1717",2577,4,9,9,5,13,17,2,2,33,1,9,2,5,9999,2
"1718",1156,13,4,9,1,5,14,2,1,33,1,9,2,99,2009,3
"1719",2643,12,9,9,6,21,8,2,1,33,1,9,2,4,9999,4
"1720",1789,25,6,9,4,5,6,2,1,33,1,9,3,2,9999,1
"1721",850,15,3,9,7,12,11,2,1,33,1,9,3,1,9999,3
"1722",2544,30,8,9,7,9,21,2,1,33,1,9,3,1,1995,4
"1723",2841,8,10,9,4,19,22,2,1,33,1,9,4,99,9999,1
"1724",1283,27,4,9,1,17,1,1,1,33,1,9,5,3,9999,1
"1725",795,10,3,9,2,10,19,2,1,33,1,9,6,1,1991,1
"1726",2831,6,10,9,2,18,9,2,1,33,1,9,6,2,1993,1
"1727",1058,6,4,9,1,13,1,1,1,33,1,9,7,3,1990,1
"1728",2357,10,8,9,1,17,19,2,1,33,1,9,9,9,9999,1
"1729",1745,19,6,9,5,17,12,2,1,33,1,9,9,4,9999,2
"1730",2796,1,10,9,4,15,15,2,1,33,1,9,9,6,2004,3
"1731",2567,2,9,9,3,8,19,2,1,33,1,9,11,2,2004,1
"1732",1121,11,4,9,6,10,16,2,2,33,1,9,11,2,9999,2
"1733",1127,11,4,9,6,21,1,1,1,33,1,9,12,1,9999,1
"1734",3414,20,12,9,7,11,17,2,1,33,1,9,99,2,9999,3
"1735",1419,10,5,9,7,19,4,2,1,33,1,2,1,1,1987,1
"1736",1315,1,5,9,5,20,3,2,1,33,1,2,1,6,9999,1
"1737",1268,26,4,9,7,0,1,1,1,33,1,2,1,11,1988,2
"1738",3516,30,12,9,3,4,7,2,1,33,1,2,1,1,9999,2
"1739",1896,6,7,9,1,0,1,1,1,33,1,2,2,5,9999,1
"1740",1947,12,7,9,7,17,1,1,1,33,1,2,2,4,9999,1
"1741",772,8,3,9,7,13,14,1,1,33,1,2,3,2,1990,1
"1742",1286,27,4,9,1,22,10,1,2,33,1,2,3,4,1991,1
"1743",550,19,2,9,4,23,10,2,1,33,1,2,3,2,2006,1
"1744",3090,5,11,9,4,21,5,2,1,33,1,2,3,5,9999,1
"1745",95,10,1,9,6,23,14,2,1,33,1,2,4,5,9999,1
"1746",457,12,2,9,4,23,4,2,1,33,1,2,5,6,9999,1
"1747",3438,23,12,9,3,15,1,2,1,33,1,1,1,3,1998,1
"1748",1361,6,5,9,3,14,1,1,2,33,1,1,1,3,2006,1
"1749",535,18,2,9,3,22,1,1,1,33,1,1,1,4,9999,1
"1750",1057,6,4,9,1,14,1,1,1,33,1,1,1,2,9999,1
"1751",1471,16,5,9,6,22,2,2,1,33,1,1,1,4,9999,1
"1752",879,19,3,9,4,0,5,2,1,33,1,1,1,6,9999,2
"1753",960,28,3,9,6,1,1,1,1,33,1,1,1,1,9999,2
"1754",2919,17,10,9,6,21,1,2,1,33,1,1,2,6,1998,1
"1755",221,21,1,9,3,2,3,1,1,33,1,1,2,4,9999,1
"1756",1868,3,7,9,5,5,9,1,1,33,1,1,3,9,1985,1
"1757",2943,19,10,9,1,12,21,1,1,33,1,1,3,3,1987,1
"1758",1338,3,5,9,7,8,13,1,1,33,1,1,3,4,1994,1
"1759",1388,8,5,9,5,12,1,1,1,33,1,1,3,2,2006,1
"1760",1813,27,6,9,6,10,13,2,1,33,1,1,3,2,2006,1
"1761",734,5,3,9,4,11,1,1,1,33,1,1,3,5,2007,1
"1762",1849,1,6,9,3,16,1,1,1,33,1,1,3,5,9999,1
"1763",2158,3,8,9,1,18,16,2,1,33,1,1,3,99,9999,1
"1764",2228,3,8,9,1,18,16,2,1,33,1,1,3,99,9999,1
"1765",2298,3,8,9,1,18,16,2,1,33,1,1,3,99,9999,1
"1766",1452,14,5,9,4,14,2,2,1,33,1,1,3,4,9999,2
"1767",1679,11,6,9,4,13,1,2,1,33,1,1,3,4,2008,3
"1768",3508,29,12,9,2,11,18,2,1,33,1,1,3,2,9999,3
"1769",2801,2,10,9,5,11,12,2,1,33,1,1,4,1,2004,1
"1770",479,13,2,9,5,7,1,1,1,33,1,1,4,4,2007,1
"1771",689,2,3,9,1,11,1,1,1,33,1,1,4,99,9999,1
"1772",1529,22,5,9,5,8,11,1,1,33,1,1,4,1,9999,1
"1773",594,22,2,9,7,9,9,2,1,33,1,1,4,3,2007,4
"1774",1031,4,4,9,6,17,1,1,1,33,1,1,5,6,1991,1
"1775",471,13,2,9,5,21,10,2,1,33,1,1,5,2,1995,1
"1776",1783,23,6,9,2,12,7,2,1,33,1,1,5,4,2008,1
"1777",413,7,2,9,6,8,3,1,1,33,1,1,5,2,9999,1
"1778",262,25,1,9,7,14,13,2,1,33,1,1,5,2,9999,3
"1779",2793,1,10,9,4,19,16,2,1,33,1,1,5,8,9999,4
"1780",609,23,2,9,1,18,10,2,1,33,1,1,6,2,1995,1
"1781",400,7,2,9,6,19,5,2,1,33,1,1,6,5,9999,1
"1782",1288,27,4,9,1,20,18,2,1,33,1,1,6,2,9999,1
"1783",593,22,2,9,7,15,9,1,1,33,1,1,7,2,1997,1
"1784",2344,8,8,9,6,9,10,2,1,33,1,1,9,4,2006,1
"1785",1366,6,5,9,3,8,19,1,1,33,1,1,9,2,2007,1
"1786",1710,14,6,9,7,9,7,2,1,33,1,1,9,6,2008,1
"1787",1818,28,6,9,7,17,1,1,1,33,1,1,9,99,9999,1
"1788",3342,12,12,9,6,11,1,1,1,33,1,1,9,8,2008,3
"1789",158,16,1,9,5,9,1,2,1,33,1,1,12,7,1986,1
"1790",618,24,2,9,2,8,1,1,1,34,1,9,1,4,2002,1
"1791",2815,4,10,9,7,11,9,1,2,34,1,9,1,4,2003,1
"1792",1400,9,5,9,6,6,1,1,1,34,1,9,1,1,2002,2
"1793",1148,13,4,9,1,9,21,2,1,34,1,9,1,99,1989,4
"1794",777,8,3,9,7,11,2,2,1,34,1,9,1,2,9999,4
"1795",1157,13,4,9,1,8,2,2,1,34,1,9,1,99,9999,4
"1796",1743,19,6,9,5,20,17,2,1,34,1,9,2,9,1988,1
"1797",2398,15,8,9,6,14,1,2,1,34,1,9,2,1,9999,3
"1798",3305,7,12,9,1,10,4,2,1,34,1,9,3,2,9999,1
"1799",664,28,2,9,6,6,12,2,1,34,1,9,3,9,9999,3
"1800",900,21,3,9,6,15,18,2,1,34,1,9,3,6,9999,3
"1801",856,16,3,9,1,5,10,2,1,34,1,9,4,3,2005,1
"1802",89,10,1,9,6,6,5,2,1,34,1,9,4,99,9999,1
"1803",1245,23,4,9,4,18,6,2,1,34,1,9,4,3,9999,1
"1804",1346,4,5,9,1,8,4,2,1,34,1,9,4,1,9999,1
"1805",2989,24,10,9,6,20,10,1,2,34,1,9,4,4,9999,1
"1806",1894,5,7,9,7,0,18,2,1,34,1,9,4,99,9999,2
"1807",3180,20,11,9,5,1,18,2,1,34,1,9,4,7,9999,2
"1808",3463,24,12,9,4,22,18,2,1,34,1,9,4,2,9999,2
"1809",808,12,3,9,4,14,1,1,1,34,1,9,5,6,9999,1
"1810",1007,1,4,9,3,13,11,2,1,34,1,9,5,99,9999,1
"1811",3373,16,12,9,3,5,1,1,1,34,1,9,5,2,9999,3
"1812",2728,24,9,9,4,8,19,2,1,34,1,9,6,2,1989,1
"1813",2751,27,9,9,7,0,19,2,1,34,1,9,6,99,9999,2
"1814",3510,30,12,9,3,10,1,1,1,34,1,9,7,9,9999,1
"1815",2536,28,8,9,5,14,1,1,1,34,1,9,8,1,9999,1
"1816",237,23,1,9,5,1,9,1,1,34,1,2,1,99,1993,1
"1817",725,4,3,9,3,23,1,1,1,34,1,2,1,2,1993,1
"1818",2843,8,10,9,4,21,9,2,1,34,1,2,1,4,1998,1
"1819",1218,20,4,9,1,0,12,2,1,34,1,2,1,99,9999,1
"1820",1514,20,5,9,3,18,16,1,1,34,1,2,1,10,9999,1
"1821",2682,17,9,9,4,8,5,1,1,34,1,2,1,1,9999,1
"1822",3145,14,11,9,6,3,1,1,1,34,1,2,2,1,9999,1
"1823",3339,12,12,9,6,22,16,1,1,34,1,2,2,2,9999,1
"1824",1690,13,6,9,6,19,9,2,1,34,1,2,3,2,2000,1
"1825",2068,26,7,9,7,14,14,2,1,34,1,2,3,2,2006,1
"1826",386,5,2,9,4,20,10,2,1,34,1,2,3,99,9999,1
"1827",677,1,3,9,7,1,15,2,1,34,1,2,3,2,9999,1
"1828",1331,3,5,9,7,8,1,2,1,34,1,2,3,9,9999,3
"1829",981,29,3,9,7,20,17,1,1,34,1,2,4,2,2004,1
"1830",1306,1,5,9,5,16,5,1,1,34,1,2,4,1,9999,1
"1831",1326,2,5,9,6,17,15,2,1,34,1,2,5,2,1990,1
"1832",1418,10,5,9,7,18,13,1,1,34,1,2,5,2,2006,1
"1833",1030,4,4,9,6,22,1,1,1,34,1,2,5,99,9999,1
"1834",3043,31,10,9,6,19,5,2,1,34,1,2,9,9,9999,1
"1835",356,2,2,9,1,0,10,2,1,34,1,2,12,7,9999,2
"1836",1446,13,5,9,3,17,11,1,1,34,1,2,14,1,9999,2
"1837",3140,13,11,9,5,2,1,2,1,34,1,1,1,1,1989,1
"1838",788,9,3,9,1,14,1,1,2,34,1,1,1,2,9999,1
"1839",1645,7,6,9,7,0,1,1,1,34,1,1,1,5,9999,1
"1840",531,17,2,9,2,21,18,2,1,34,1,1,1,4,9999,2
"1841",2388,14,8,9,5,2,17,2,1,34,1,1,1,99,9999,2
"1842",234,23,1,9,5,7,10,1,1,34,1,1,2,4,2002,1
"1843",461,12,2,9,4,14,3,2,1,34,1,1,3,1,1988,1
"1844",1234,22,4,9,3,8,22,2,1,34,1,1,3,4,1988,1
"1845",3314,9,12,9,3,15,1,1,1,34,1,1,3,9,1993,1
"1846",110,11,1,9,7,14,13,2,1,34,1,1,3,3,1998,1
"1847",2355,10,8,9,1,11,1,2,2,34,1,1,3,11,2004,1
"1848",3215,24,11,9,2,12,10,2,1,34,1,1,3,5,9999,1
"1849",3235,28,11,9,6,22,1,1,1,34,1,1,3,4,9999,1
"1850",3294,6,12,9,7,13,13,2,1,34,1,1,3,4,1992,3
"1851",1160,14,4,9,2,18,13,2,1,34,1,1,3,1,9999,3
"1852",1045,5,4,9,7,19,12,2,1,34,1,1,4,1,2008,1
"1853",381,5,2,9,4,11,1,1,1,34,1,1,4,99,9999,1
"1854",3262,2,12,9,3,6,10,2,1,34,1,1,5,3,1976,1
"1855",1185,18,4,9,6,14,1,1,1,34,1,1,5,3,1982,1
"1856",1672,11,6,9,4,10,9,2,1,34,1,1,5,2,1987,1
"1857",368,3,2,9,2,17,8,2,1,34,1,1,5,99,9999,1
"1858",1515,20,5,9,3,11,18,1,1,34,1,1,5,99,9999,1
"1859",586,22,2,9,7,13,16,2,1,34,1,1,5,7,1992,3
"1860",455,12,2,9,4,22,16,1,1,34,1,1,5,99,9999,3
"1861",2358,10,8,9,1,6,5,2,1,34,1,1,6,2,1995,1
"1862",1376,7,5,9,4,2,1,1,1,34,1,1,6,2,1996,1
"1863",470,13,2,9,5,16,10,2,1,34,1,1,6,99,1997,1
"1864",355,2,2,9,1,11,5,2,1,34,1,1,6,3,9999,1
"1865",560,20,2,9,5,14,14,2,1,34,1,1,7,6,1984,1
"1866",1330,3,5,9,7,7,1,1,1,34,1,1,7,99,9999,2
"1867",2604,8,9,9,2,9,9,2,1,34,1,1,7,11,1982,3
"1868",441,10,2,9,2,21,13,2,1,34,1,1,9,2,2007,3
"1869",1423,11,5,9,1,0,22,2,1,34,1,1,11,99,2008,4
"1870",2342,8,8,9,6,21,5,2,1,34,1,1,12,99,9999,1
"1871",2563,2,9,9,3,14,1,1,1,35,1,9,1,9,1985,1
"1872",2942,19,10,9,1,13,1,1,2,35,1,9,1,6,2002,1
"1873",704,2,3,9,1,16,3,2,1,35,1,9,1,2,9999,1
"1874",3050,31,10,9,6,12,18,2,1,35,1,9,1,99,9999,1
"1875",3393,19,12,9,6,20,19,2,1,35,1,9,1,11,9999,1
"1876",2361,11,8,9,2,11,1,1,1,35,1,9,1,7,2007,3
"1877",1153,13,4,9,1,22,13,2,1,35,1,9,1,1,9999,3
"1878",2545,30,8,9,7,8,5,2,1,35,1,9,1,14,1987,4
"1879",3015,28,10,9,3,23,17,2,1,35,1,9,2,4,9999,1
"1880",1498,18,5,9,1,17,11,2,1,35,1,9,2,6,9999,2
"1881",2903,16,10,9,5,18,2,2,1,35,1,9,2,3,2000,4
"1882",3366,16,12,9,3,11,1,2,1,35,1,9,3,9,1981,1
"1883",1242,23,4,9,4,19,9,1,1,35,1,9,3,2,2007,1
"1884",1327,2,5,9,6,16,2,2,1,35,1,9,3,99,2009,1
"1885",575,21,2,9,6,15,18,2,1,35,1,9,3,99,9999,1
"1886",1115,11,4,9,6,21,5,2,1,35,1,9,3,2,9999,1
"1887",1132,12,4,9,7,9,18,2,1,35,1,9,3,99,9999,1
"1888",2890,15,10,9,4,20,1,1,1,35,1,9,3,6,9999,1
"1889",3225,25,11,9,3,17,7,2,1,35,1,9,3,2,9999,1
"1890",2572,3,9,9,4,23,8,2,1,35,1,9,3,2,9999,2
"1891",1024,3,4,9,5,14,10,2,1,35,1,9,3,2,1990,3
"1892",858,16,3,9,1,11,4,2,1,35,1,9,3,9,9999,3
"1893",1842,30,6,9,2,17,12,2,1,35,1,9,3,1,9999,3
"1894",2896,15,10,9,4,11,14,2,1,35,1,9,3,6,9999,3
"1895",2608,8,9,9,2,1,13,2,1,35,1,9,3,5,2005,4
"1896",501,15,2,9,7,22,1,1,1,35,1,9,4,5,9999,1
"1897",627,25,2,9,3,13,10,2,1,35,1,9,4,99,9999,1
"1898",628,25,2,9,3,19,6,2,1,35,1,9,4,99,9999,1
"1899",2133,2,8,9,7,19,1,1,1,35,1,9,4,5,9999,1
"1900",2203,2,8,9,7,19,1,1,1,35,1,9,4,5,9999,1
"1901",2273,2,8,9,7,19,1,1,1,35,1,9,4,5,9999,1
"1902",3193,22,11,9,7,20,20,2,1,35,1,9,4,1,9999,1
"1903",1809,27,6,9,6,18,1,1,1,35,1,9,4,3,9999,2
"1904",1635,6,6,9,6,11,4,2,1,35,1,9,4,1,9999,4
"1905",2141,2,8,9,7,19,17,2,1,35,1,9,4,99,9999,4
"1906",2211,2,8,9,7,19,17,2,1,35,1,9,4,99,9999,4
"1907",2281,2,8,9,7,19,17,2,1,35,1,9,4,99,9999,4
"1908",2425,18,8,9,2,8,7,2,1,35,1,9,5,2,1988,1
"1909",2449,20,8,9,4,18,7,2,1,35,1,9,5,2,1999,1
"1910",3160,17,11,9,2,16,3,2,1,35,1,9,6,6,1997,1
"1911",1155,13,4,9,1,17,18,1,1,35,1,9,6,1,9999,1
"1912",2599,7,9,9,1,18,10,2,1,35,1,9,6,8,9999,1
"1913",3362,15,12,9,2,19,3,2,1,35,1,9,6,1,9999,1
"1914",718,4,3,9,3,19,5,2,1,35,1,9,6,99,9999,3
"1915",868,17,3,9,2,15,9,2,1,35,1,9,6,99,9999,4
"1916",724,4,3,9,3,18,1,1,1,35,1,9,7,1,2005,1
"1917",2730,24,9,9,4,9,3,2,1,35,1,9,7,99,9999,1
"1918",2120,1,8,9,6,7,21,2,1,35,1,9,9,1,1986,3
"1919",2190,1,8,9,6,7,21,2,1,35,1,9,9,1,1986,3
"1920",2260,1,8,9,6,7,21,2,1,35,1,9,9,1,1986,3
"1921",2722,23,9,9,3,11,20,1,1,35,1,9,14,1,9999,1
"1922",520,16,2,9,1,13,1,1,1,35,1,9,99,99,9999,1
"1923",3297,6,12,9,7,18,4,2,1,35,1,9,99,2,9999,3
"1924",310,31,1,9,6,10,1,1,1,35,1,9,1,11,9999,1
"1925",1706,14,6,9,7,22,13,1,1,35,1,2,1,4,1998,1
"1926",1493,18,5,9,1,18,5,2,1,35,1,2,1,6,9999,1
"1927",3465,25,12,9,5,3,1,1,1,35,1,2,1,2,1990,2
"1928",1206,19,4,9,7,2,16,1,1,35,1,2,1,2,2005,2
"1929",1038,4,4,9,6,17,1,1,1,35,1,2,2,4,1991,1
"1930",2853,10,10,9,6,17,5,2,1,35,1,2,2,4,9999,1
"1931",2480,23,8,9,7,16,12,2,1,35,1,2,3,5,1982,1
"1932",957,27,3,9,5,0,12,2,1,35,1,2,3,10,1986,1
"1933",1313,1,5,9,5,20,17,1,1,35,1,2,3,2,2003,1
"1934",407,7,2,9,6,16,14,1,1,35,1,2,3,4,9999,1
"1935",1332,3,5,9,7,16,1,1,1,35,1,2,3,5,9999,1
"1936",1553,24,5,9,7,15,16,1,1,35,1,2,3,3,9999,1
"1937",2894,15,10,9,4,4,14,2,1,35,1,2,3,5,9999,1
"1938",2956,21,10,9,3,19,19,2,1,35,1,2,3,2,9999,1
"1939",1537,23,5,9,6,19,8,1,1,35,1,2,3,4,1994,2
"1940",1009,1,4,9,3,5,2,1,1,35,1,2,3,5,1998,2
"1941",791,9,3,9,1,21,14,2,1,35,1,2,3,9,9999,2
"1942",2454,21,8,9,5,22,14,1,1,35,1,2,3,4,9999,2
"1943",480,14,2,9,6,1,1,1,1,35,1,2,4,5,9999,4
"1944",1803,26,6,9,5,22,9,1,1,35,1,2,6,5,1996,1
"1945",2082,28,7,9,2,8,20,2,1,35,1,2,6,11,9999,1
"1946",1739,19,6,9,5,15,1,1,1,35,1,2,11,4,1994,1
"1947",3216,25,11,9,3,9,1,1,1,35,1,2,14,1,2006,3
"1948",1356,5,5,9,2,16,9,1,1,35,1,2,99,10,2003,1
"1949",2154,3,8,9,1,12,13,2,1,35,1,1,1,3,1992,1
"1950",2224,3,8,9,1,12,13,2,1,35,1,1,1,3,1992,1
"1951",2294,3,8,9,1,12,13,2,1,35,1,1,1,3,1992,1
"1952",989,30,3,9,1,23,8,2,1,35,1,1,1,6,1998,1
"1953",11,1,1,9,4,18,6,2,1,35,1,1,1,6,2002,1
"1954",876,19,3,9,4,7,1,2,1,35,1,1,1,4,2009,1
"1955",1563,28,5,9,4,17,17,2,2,35,1,1,1,9,9999,1
"1956",1610,3,6,9,3,22,16,2,1,35,1,1,1,4,9999,1
"1957",1408,10,5,9,7,2,1,1,1,35,1,1,1,4,9999,2
"1958",3016,29,10,9,4,6,1,1,1,35,1,1,2,4,2002,1
"1959",3152,17,11,9,2,16,1,1,1,35,1,1,2,9,2002,1
"1960",2045,24,7,9,5,8,1,1,1,35,1,1,2,4,2004,1
"1961",3437,23,12,9,3,15,1,1,1,35,1,1,2,3,9999,1
"1962",1634,6,6,9,6,18,14,2,1,35,1,1,3,1,1987,1
"1963",1562,28,5,9,4,10,15,1,1,35,1,1,3,4,1989,1
"1964",2650,13,9,9,7,15,14,2,1,35,1,1,3,2,1990,1
"1965",47,4,1,9,7,13,8,2,1,35,1,1,3,6,1991,1
"1966",1138,12,4,9,7,13,5,2,1,35,1,1,3,6,1994,1
"1967",3196,22,11,9,7,13,10,2,1,35,1,1,3,1,2005,1
"1968",2026,20,7,9,1,7,4,2,1,35,1,1,3,4,2008,1
"1969",3014,28,10,9,3,14,17,1,1,35,1,1,3,14,2008,1
"1970",1857,2,7,9,4,20,1,1,1,35,1,1,3,5,9999,1
"1971",3341,12,12,9,6,7,1,1,1,35,1,1,3,5,9999,1
"1972",936,25,3,9,3,13,15,2,1,35,1,1,3,2,1987,2
"1973",1496,18,5,9,1,18,10,2,1,35,1,1,3,6,1980,3
"1974",1741,19,6,9,5,13,11,2,1,35,1,1,3,4,1989,3
"1975",2024,20,7,9,1,16,14,2,1,35,1,1,3,4,1995,3
"1976",2584,5,9,9,6,18,7,2,1,35,1,1,3,1,9999,3
"1977",755,7,3,9,6,16,1,1,1,35,1,1,4,4,9999,1
"1978",1769,22,6,9,1,10,19,2,1,35,1,1,4,7,9999,3
"1979",311,31,1,9,6,12,20,2,1,35,1,1,4,3,2007,4
"1980",3255,1,12,9,2,5,14,2,1,35,1,1,5,2,1994,3
"1981",421,8,2,9,7,12,17,2,1,35,1,1,6,2,1995,1
"1982",845,15,3,9,7,0,5,2,1,35,1,1,6,10,9999,1
"1983",1079,8,4,9,3,17,16,2,1,35,1,1,6,2,9999,1
"1984",1944,12,7,9,7,3,1,1,1,35,1,1,6,99,9999,3
"1985",2130,1,8,9,6,16,1,2,1,35,1,1,7,8,1985,1
"1986",2200,1,8,9,6,16,1,2,1,35,1,1,7,8,1985,1
"1987",2270,1,8,9,6,16,1,2,1,35,1,1,7,8,1985,1
"1988",2167,4,8,9,2,7,9,2,1,35,1,1,7,6,9999,3
"1989",2237,4,8,9,2,7,9,2,1,35,1,1,7,6,9999,3
"1990",2307,4,8,9,2,7,9,2,1,35,1,1,7,6,9999,3
"1991",2060,25,7,9,6,1,3,2,1,35,1,1,8,3,9999,1
"1992",2155,3,8,9,1,15,13,2,2,35,1,1,9,2,9999,1
"1993",2225,3,8,9,1,15,13,2,2,35,1,1,9,2,9999,1
"1994",2295,3,8,9,1,15,13,2,2,35,1,1,9,2,9999,1
"1995",410,7,2,9,6,0,7,2,1,35,1,1,9,4,9999,2
"1996",1731,18,6,9,4,13,1,2,1,35,1,1,11,2,9999,2
"1997",1513,20,5,9,3,18,13,2,1,35,1,1,12,6,1988,1
"1998",202,19,1,9,1,10,1,1,1,35,1,1,12,99,1993,1
"1999",211,20,1,9,2,10,1,1,1,35,1,1,12,7,9999,1
"2000",3310,8,12,9,2,21,4,2,1,35,1,1,12,3,9999,1
"2001",3012,28,10,9,3,8,1,1,2,36,1,9,1,2,2006,1
"2002",1794,25,6,9,4,5,1,1,1,36,1,9,1,2,2008,1
"2003",2575,4,9,9,5,15,11,2,1,36,1,9,1,4,2008,1
"2004",903,22,3,9,7,20,1,1,1,36,1,9,1,3,9999,1
"2005",2574,4,9,9,5,20,1,1,2,36,1,9,1,4,9999,1
"2006",3411,20,12,9,7,2,18,2,1,36,1,9,1,2,2004,2
"2007",2601,1,9,9,2,6,1,1,1,36,1,9,1,2,9999,2
"2008",3102,6,11,9,5,9,3,2,1,36,1,9,1,3,9999,3
"2009",2845,9,10,9,5,21,22,2,1,36,1,9,2,2,9999,4
"2010",3426,21,12,9,1,0,18,2,1,36,1,9,2,6,9999,4
"2011",3447,23,12,9,3,12,7,2,1,36,1,9,3,11,1982,1
"2012",2818,4,10,9,7,18,6,2,1,36,1,9,3,1,1987,1
"2013",3513,30,12,9,3,18,6,2,1,36,1,9,3,9,1987,1
"2014",3133,11,11,9,3,10,9,2,1,36,1,9,3,6,1988,1
"2015",625,25,2,9,3,7,21,1,1,36,1,9,3,6,1991,1
"2016",1786,24,6,9,3,18,1,1,1,36,1,9,3,9,1991,1
"2017",3427,21,12,9,1,16,18,2,1,36,1,9,3,2,2000,1
"2018",1020,3,4,9,5,3,1,1,1,36,1,9,3,2,9999,1
"2019",2148,2,8,9,7,20,19,2,1,36,1,9,3,99,9999,1
"2020",2218,2,8,9,7,20,19,2,1,36,1,9,3,99,9999,1
"2021",2288,2,8,9,7,20,19,2,1,36,1,9,3,99,9999,1
"2022",2375,12,8,9,3,19,17,2,1,36,1,9,3,4,9999,1
"2023",3372,16,12,9,3,18,16,2,1,36,1,9,3,9,9999,1
"2024",1753,20,6,9,6,1,18,2,1,36,1,9,4,1,2009,4
