"","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","estado_pil","tipo_v","color_v","modelo_v","causa_ac"
"2409",28,2,7,16,11,2,99,1,39,9,4,1,9999,1
"2410",21,9,2,18,11,2,99,1,18,9,4,5,9999,1
"2411",24,5,1,20,9,1,10,1,999,1,4,5,2006,1
"2412",28,6,1,21,11,2,99,1,19,1,1,5,1989,1
"2413",22,7,4,21,15,2,99,1,51,2,3,5,9999,1
"2414",24,11,3,22,10,1,1,1,33,2,1,6,1997,1
"2415",21,3,7,0,11,1,99,1,27,1,1,5,1994,1
"2416",22,8,7,2,1,1,1,9,999,9,99,99,9999,1
"2417",24,11,3,6,12,2,99,1,51,1,5,14,9999,1
"2418",23,7,5,8,14,2,99,2,35,9,3,5,2005,4
"2419",21,12,2,10,1,2,99,9,999,9,7,6,1990,3
"2420",22,9,3,13,1,2,99,1,34,1,99,99,9999,2
"2421",16,4,5,16,11,2,99,1,20,9,4,99,9999,1
"2422",28,6,1,18,17,2,99,1,50,1,3,99,9999,2
"2423",28,2,7,20,11,2,99,1,20,1,1,99,9999,1
"2424",28,10,4,20,1,1,10,1,55,9,4,4,9999,1
"2425",30,1,6,20,1,1,13,1,20,9,4,1,2007,2
"2426",24,5,1,23,9,2,99,1,52,1,4,99,9999,1
"2427",21,12,2,0,1,1,1,9,999,9,5,1,9999,1
"2428",28,2,7,0,12,2,99,1,23,9,3,11,9999,3
"2429",24,5,1,1,13,2,99,1,35,2,4,1,9999,4
"2430",23,7,5,3,1,1,1,1,30,9,4,99,9999,2
"2431",21,3,7,8,12,2,99,9,999,9,3,5,9999,3
"2432",24,11,3,9,12,2,99,9,999,1,3,10,9999,3
"2433",28,6,1,13,14,2,99,1,33,1,3,2,9999,2
"2434",22,9,3,14,12,2,99,9,999,9,2,6,2006,1
"2435",22,8,7,17,1,1,4,1,41,2,1,5,2003,1
"2436",16,4,5,18,11,2,99,1,36,1,3,1,9999,1
"2437",30,1,6,19,1,2,99,1,65,2,3,6,1994,1
"2438",28,10,4,23,1,1,10,1,31,9,2,6,9999,1
"2439",23,7,5,1,1,1,5,1,32,2,1,2,9999,2
"2440",29,6,2,6,1,1,3,1,26,1,12,1,9999,1
"2441",24,5,1,8,4,2,99,1,48,1,1,3,2010,1
"2442",22,8,7,8,1,1,1,1,23,1,4,99,9999,1
"2443",21,12,2,10,22,2,99,1,31,1,2,2,9999,1
"2444",22,9,3,13,7,2,99,1,999,2,4,1,2006,3
"2445",28,2,7,14,13,2,99,1,999,9,3,1,9999,4
"2446",30,1,6,15,22,2,99,2,37,9,3,9,1985,1
"2447",22,3,1,21,1,1,2,1,29,2,1,4,2010,1
"2448",24,11,3,21,16,2,99,1,51,2,4,1,9999,2
"2449",28,10,4,22,10,2,99,1,20,9,4,1,9999,1
"2450",16,4,5,23,16,2,99,1,30,2,4,1,9999,2
"2451",22,8,7,4,1,1,13,1,39,9,3,1,1987,2
"2452",28,2,7,8,2,2,99,9,999,9,6,9,9999,1
"2453",25,11,4,9,1,2,99,1,26,9,1,4,2002,1
"2454",28,10,4,9,12,2,99,9,999,9,3,2,1982,3
"2455",22,9,3,10,3,2,99,1,28,1,5,99,9999,1
"2456",21,12,2,10,5,2,99,9,999,9,3,3,9999,1
"2457",30,1,6,13,19,2,99,1,60,9,9,2,9999,1
"2458",29,6,2,14,9,2,99,9,999,9,12,6,9999,1
"2459",23,7,5,18,1,1,13,9,999,9,1,5,9999,1
"2460",22,3,1,20,1,2,99,1,40,9,4,4,9999,1
"2461",25,5,2,20,20,1,1,9,999,9,4,5,9999,1
"2462",16,4,5,22,17,2,99,1,21,9,1,2,2004,1
"2463",23,9,4,7,1,1,5,1,31,1,1,1,9999,1
"2464",25,5,2,12,9,2,99,1,36,1,3,6,9999,1
"2465",23,7,5,12,1,1,12,1,12,1,4,5,9999,1
"2466",25,11,4,16,18,2,99,1,25,1,3,99,9999,3
"2467",21,12,2,17,5,2,99,1,28,1,4,1,9999,1
"2468",16,4,5,18,4,2,99,1,48,9,1,1,9999,1
"2469",29,6,2,18,14,2,99,1,41,1,1,6,9999,1
"2470",28,10,4,18,6,2,99,1,34,9,4,99,9999,1
"2471",30,1,6,20,11,2,99,1,20,2,3,4,9999,3
"2472",28,2,7,22,17,2,99,2,21,9,4,99,9999,4
"2473",22,3,1,22,20,2,99,1,50,9,6,7,9999,3
"2474",22,8,7,23,1,1,10,1,29,1,2,4,2006,1
"2475",21,12,2,6,9,2,99,1,38,1,5,2,2000,1
"2476",30,1,6,11,15,2,99,1,35,9,3,1,9999,3
"2477",25,5,2,11,9,1,7,9,999,9,2,4,9999,2
"2478",25,11,4,12,14,2,99,1,999,9,7,99,9999,1
"2479",23,9,4,14,22,2,99,2,21,1,3,3,1986,3
"2480",28,2,7,18,17,2,99,1,22,9,4,99,9999,4
"2481",16,4,5,20,4,2,99,1,35,1,1,11,9999,1
"2482",23,7,5,20,1,2,99,1,24,1,1,2,1993,1
"2483",28,10,4,20,5,2,99,1,19,9,4,1,9999,1
"2484",22,3,1,21,5,1,99,9,999,9,3,99,9999,1
"2485",22,8,7,21,1,1,12,1,36,2,1,6,1994,2
"2486",30,6,3,23,1,1,1,1,19,1,2,4,1998,1
"2487",17,4,6,0,1,1,1,1,38,2,11,1,9999,1
"2488",22,8,7,0,1,1,5,1,45,2,1,11,2000,1
"2489",26,11,5,5,1,2,99,1,56,1,7,1,1992,2
"2490",21,12,2,11,9,2,99,1,40,1,3,3,9999,3
"2491",23,9,4,13,19,2,99,1,33,1,1,3,9999,1
"2492",22,3,1,14,5,2,99,1,30,1,3,4,9999,1
"2493",30,1,6,15,7,2,99,1,24,9,4,3,2008,1
"2494",29,10,5,15,1,1,9,1,23,2,1,1,9999,1
"2495",30,6,3,16,1,1,2,1,20,1,3,3,2006,1
"2496",23,7,5,16,22,2,99,1,26,1,14,1,9999,1
"2497",28,2,7,18,3,2,99,1,35,9,3,3,1992,4
"2498",25,5,2,20,13,2,99,9,999,9,3,7,9999,1
"2499",25,5,2,2,9,2,99,1,31,2,1,6,9999,1
"2500",30,1,6,7,1,2,99,1,50,9,1,5,9999,1
"2501",26,11,5,7,1,1,12,1,31,9,1,1,2001,1
"2502",30,6,3,8,1,1,9,9,999,9,99,99,9999,1
"2503",23,9,4,19,19,2,99,1,24,1,2,11,9999,1
"2504",23,7,5,20,5,2,99,1,23,1,4,1,9999,1
"2505",22,3,1,21,5,2,99,1,40,1,4,5,9999,1
"2506",17,4,6,21,1,1,15,1,32,1,1,3,2002,1
"2507",29,10,5,21,1,1,12,1,40,2,3,1,9999,1
"2508",22,12,3,21,1,1,19,1,21,2,1,4,1998,1
"2509",22,8,7,23,21,2,99,9,999,9,3,1,9999,1
"2510",29,10,5,0,22,2,99,1,30,9,5,2,9999,1
"2511",31,1,7,3,1,2,99,1,30,9,2,4,9999,1
"2512",17,4,6,9,1,1,11,9,999,9,7,99,9999,1
"2513",25,5,2,16,4,2,99,1,999,1,3,4,9999,1
"2514",26,11,5,16,15,2,99,1,18,2,4,1,9999,1
"2515",30,6,3,18,1,2,99,1,17,1,4,5,9999,1
"2516",23,7,5,18,6,2,99,1,42,1,3,6,9999,1
"2517",22,12,3,18,9,2,99,9,999,9,4,1,2007,1
"2518",22,8,7,21,20,1,99,1,21,2,1,2,2001,1
"2519",22,3,1,22,6,2,99,1,52,9,3,99,9999,1
"2520",23,9,4,22,19,2,99,1,20,1,4,1,9999,4
"2521",22,8,7,7,19,2,99,9,999,9,3,99,9999,1
"2522",17,4,6,13,1,1,1,9,999,9,7,99,9999,1
"2523",23,9,4,13,9,2,99,1,999,1,12,14,1997,3
"2524",31,1,7,14,1,1,19,9,999,9,1,10,9999,1
"2525",23,7,5,14,9,2,99,9,999,9,3,1,9999,1
"2526",26,5,3,17,20,2,99,1,19,1,4,99,9999,1
"2527",22,3,1,18,10,2,99,1,27,9,3,4,9999,1
"2528",29,10,5,18,10,2,99,1,23,1,5,5,9999,1
"2529",22,12,3,18,17,2,99,1,40,2,4,1,2010,1
"2530",30,6,3,20,1,2,99,1,44,1,2,4,2009,1
"2531",27,11,6,23,1,1,6,1,22,2,1,9,9999,2
"2532",31,1,7,0,22,2,99,1,23,9,4,3,9999,1
"2533",27,5,4,9,1,2,24,1,15,1,14,1,9999,3
"2534",27,11,6,14,1,1,5,9,999,9,1,9,9999,1
"2535",17,4,6,15,22,2,99,1,18,9,2,6,1998,3
"2536",22,3,1,16,12,1,1,1,28,9,3,5,9999,1
"2537",23,7,5,18,9,2,99,1,24,2,1,9,9999,1
"2538",22,8,7,18,6,2,99,1,35,1,3,10,1996,4
"2539",30,6,3,19,1,1,5,1,39,2,1,4,9999,1
"2540",29,10,5,20,13,2,99,9,999,9,3,3,9999,3
"2541",23,9,4,21,12,2,99,1,16,1,4,1,9999,4
"2542",22,12,3,23,4,2,99,1,30,2,1,4,9999,1
"2543",29,10,5,0,1,1,13,1,21,1,4,5,9999,1
"2544",23,12,4,0,1,1,1,1,28,1,1,6,9999,1
"2545",23,7,5,1,12,1,3,1,52,1,1,5,1999,1
"2546",22,8,7,2,9,1,3,9,999,9,2,4,9999,2
"2547",31,1,7,3,22,2,99,2,26,2,1,4,2004,1
"2548",30,6,3,11,20,1,6,1,26,1,1,4,2004,1
"2549",27,11,6,11,5,2,99,1,26,1,2,11,2003,1
"2550",23,9,4,16,16,2,99,1,39,9,4,1,9999,1
"2551",22,3,1,19,15,2,99,1,25,9,3,1,9999,3
"2552",17,4,6,19,9,1,2,1,16,2,4,99,9999,3
"2553",27,5,4,19,1,1,99,9,999,9,3,5,9999,13
"2554",23,12,4,3,1,1,1,1,39,1,1,2,2003,1
"2555",27,11,6,7,6,2,99,1,41,1,3,1,9999,1
"2556",30,10,6,11,1,1,2,1,22,1,1,6,9999,1
"2557",22,8,7,16,13,2,99,1,14,9,4,1,9999,1
"2558",17,4,6,19,12,2,99,1,16,9,4,3,9999,1
"2559",31,1,7,21,20,2,99,1,21,1,4,5,9999,1
"2560",27,5,4,21,20,2,99,1,24,1,11,2,2003,1
"2561",23,7,5,22,16,1,1,2,999,1,2,5,2001,1
"2562",23,3,2,23,1,1,2,1,42,2,4,1,2008,1
"2563",23,9,4,23,16,2,99,1,999,1,3,2,2002,1
"2564",30,6,3,23,5,2,99,1,23,2,4,3,1996,2
"2565",27,5,4,0,11,2,99,1,52,1,1,99,9999,1
"2566",23,3,2,0,1,1,18,1,72,1,10,2,9999,2
"2567",23,12,4,5,1,2,99,1,20,1,4,4,9999,1
"2568",23,9,4,5,16,2,99,1,30,1,2,2,9999,2
"2569",31,1,7,6,6,2,99,9,999,9,7,6,9999,1
"2570",27,11,6,14,6,2,99,1,46,2,3,1,9999,1
"2571",30,6,3,17,12,1,4,1,11,1,4,99,9999,1
"2572",22,8,7,18,16,2,99,9,999,9,3,9,2009,1
"2573",17,4,6,19,8,2,99,1,38,2,3,1,9999,2
"2574",23,7,5,20,17,2,99,9,999,9,3,99,9999,1
"2575",30,10,6,22,1,1,1,1,30,1,12,1,9999,1
"2576",30,6,3,1,15,2,99,1,24,2,4,5,2005,1
"2577",23,7,5,8,14,2,99,1,30,1,3,5,2005,4
"2578",23,9,4,11,2,2,99,1,38,1,4,2,2009,1
"2579",31,1,7,13,6,2,99,1,32,9,4,1,9999,1
"2580",23,12,4,13,1,1,15,1,26,9,4,5,2008,1
"2581",22,8,7,16,2,2,99,1,999,9,4,99,9999,1
"2582",27,11,6,17,11,2,99,9,999,9,6,3,9999,1
"2583",27,5,4,19,9,2,99,1,40,1,9,99,9999,1
"2584",23,3,2,19,1,1,15,1,62,9,1,11,1977,2
"2585",30,10,6,20,1,2,99,9,999,9,1,1,9999,1
"2586",17,4,6,23,16,2,99,1,30,2,2,9,9999,2
"2587",30,6,3,1,2,2,99,9,999,9,6,99,9999,1
"2588",24,7,6,4,1,1,6,9,999,9,5,99,9999,1
"2589",23,12,4,9,1,2,99,2,29,9,1,6,9999,1
"2590",27,5,4,10,16,2,99,1,24,1,5,1,9999,3
"2591",22,8,7,14,17,2,99,1,48,9,4,3,2006,1
"2592",27,11,6,14,17,2,99,1,26,1,4,3,2000,1
"2593",17,4,6,19,1,1,7,1,28,9,1,9,9999,1
"2594",31,1,7,21,9,2,99,2,30,9,2,99,9999,1
"2595",23,3,2,21,1,2,99,1,19,2,1,4,2002,2
"2596",30,10,6,22,1,1,10,1,21,1,1,3,2002,1
"2597",23,9,4,23,18,2,99,1,21,1,4,1,2007,1
"2598",23,12,4,0,22,2,99,1,22,9,3,3,1998,1
"2599",30,10,6,6,1,2,99,1,23,9,1,4,1994,1
"2600",31,1,7,6,8,2,99,9,999,9,3,2,9999,1
"2601",27,11,6,7,14,2,99,1,36,1,3,6,9999,4
"2602",23,3,2,11,5,2,99,1,35,9,6,2,2006,2
"2603",30,6,3,13,17,2,99,1,43,1,5,6,9999,1
"2604",23,9,4,13,1,1,11,9,999,1,3,99,9999,2
"2605",27,5,4,16,14,2,99,1,23,1,3,5,2010,1
"2606",24,7,6,16,1,2,99,1,19,1,4,9,9999,1
"2607",18,4,7,19,1,1,1,1,37,1,4,99,9999,1
"2608",22,8,7,20,17,2,99,1,15,9,4,99,9999,4
"2609",30,6,3,2,14,1,4,9,999,9,5,2,2000,1
"2610",27,11,6,5,3,2,99,1,59,1,2,11,2008,1
"2611",24,7,6,5,1,1,5,1,29,1,10,2,9999,2
"2612",28,5,5,8,1,2,99,1,35,1,4,1,9999,1
"2613",23,12,4,11,21,2,99,9,999,9,3,99,9999,1
"2614",23,8,1,14,10,2,99,1,49,1,5,2,2006,1
"2615",24,9,5,14,22,2,99,1,15,1,3,99,9999,2
"2616",23,3,2,18,6,2,99,1,17,9,4,99,9999,1
"2617",18,4,7,18,1,2,99,1,23,2,4,3,2006,4
"2618",31,1,7,21,15,2,99,1,15,9,4,2,9999,4
"2619",30,10,6,23,21,2,99,1,22,1,4,1,9999,1
"2620",28,11,7,1,1,2,99,1,28,2,1,3,1997,1
"2621",28,5,5,1,1,1,7,1,22,2,99,99,9999,2
"2622",24,9,5,8,19,2,99,1,59,1,6,2,2002,1
"2623",23,12,4,10,2,2,99,1,20,1,5,2,2003,1
"2624",31,1,7,11,17,2,99,1,29,9,11,2,9999,1
"2625",18,4,7,15,1,2,99,9,999,9,1,4,9999,2
"2626",23,3,2,16,10,1,1,2,17,1,4,1,1989,1
"2627",24,7,6,19,1,1,7,1,19,1,1,4,9999,2
"2628",30,10,6,21,5,2,99,1,21,9,2,9,2001,1
"2629",23,8,1,23,12,2,99,1,999,1,1,11,1999,1
"2630",24,12,5,0,1,1,2,1,28,1,3,5,9999,1
"2631",28,11,7,0,1,1,12,2,21,2,4,3,2000,2
"2632",31,1,7,1,4,2,99,1,21,9,3,99,9999,2
"2633",18,4,7,2,1,1,10,9,999,9,3,4,9999,1
"2634",23,8,1,7,18,1,99,9,999,9,3,99,9999,1
"2635",28,5,5,10,19,2,99,1,25,1,4,99,9999,4
"2636",24,7,6,12,1,1,10,1,32,1,3,5,9999,1
"2637",24,9,5,13,11,2,99,1,21,1,4,3,9999,1
"2638",23,3,2,17,10,2,99,1,41,9,2,4,2001,1
"2639",30,10,6,21,10,2,99,1,21,9,14,1,9999,1
"2640",28,5,5,1,2,2,99,1,40,2,3,6,9999,1
"2641",23,8,1,13,14,2,99,9,999,9,7,3,9999,1
"2642",31,1,7,15,2,2,99,9,999,9,5,2,9999,3
"2643",23,3,2,17,9,2,99,1,54,1,4,99,9999,1
"2644",28,11,7,17,1,2,99,2,32,1,4,5,9999,1
"2645",24,9,5,19,2,2,99,1,24,1,5,2,2008,3
"2646",18,4,7,20,1,1,5,9,999,9,3,99,9999,1
"2647",24,7,6,20,20,2,99,9,999,9,1,10,9999,1
"2648",24,12,5,20,21,2,99,2,22,1,4,1,2004,1
"2649",30,10,6,21,9,2,99,9,999,9,1,99,9999,1
"2650",24,7,6,1,19,2,99,1,25,2,4,5,2009,3
"2651",24,12,5,4,9,2,99,1,38,1,3,1,2000,2
"2652",28,11,7,7,20,2,99,1,19,1,3,4,9999,1
"2653",24,9,5,10,17,2,99,2,50,9,99,99,2008,3
"2654",23,3,2,17,18,2,99,1,28,2,4,99,9999,4
"2655",28,5,5,19,4,2,99,1,39,1,3,5,1994,4
"2656",30,10,6,22,16,2,99,1,24,9,9,2,2009,1
"2657",18,4,7,22,5,1,1,1,18,2,4,99,9999,2
"2658",23,8,1,22,15,2,99,1,31,9,3,1,9999,4
"2659",18,4,7,2,5,1,1,1,25,1,3,2,1995,2
"2660",30,10,6,2,16,2,99,1,32,9,99,99,9999,3
"2661",23,3,2,11,17,2,99,9,999,9,14,99,9999,1
"2662",24,12,5,16,12,2,99,9,999,9,1,6,2000,3
"2663",25,9,6,17,10,2,99,1,31,9,4,5,2010,1
"2664",24,7,6,18,5,1,1,1,45,2,4,5,2006,1
"2665",28,11,7,21,20,2,99,1,22,2,2,5,1999,1
"2666",24,8,2,22,1,2,99,1,19,1,3,8,9999,1
"2667",29,5,6,23,1,1,1,1,999,1,3,5,2008,1
"2668",24,7,6,2,5,2,99,1,36,2,4,9,9999,4
"2669",18,4,7,3,5,1,1,1,27,1,4,6,2006,1
"2670",25,9,6,10,12,2,99,1,24,9,9,99,9999,4
"2671",24,3,3,11,1,1,7,1,38,9,4,3,9999,1
"2672",24,12,5,14,17,2,99,9,999,9,3,3,1998,3
"2673",30,10,6,15,15,2,99,1,22,1,3,9,1984,3
"2674",29,5,6,18,1,1,6,1,35,2,1,6,9999,1
"2675",28,11,7,18,5,2,99,1,20,1,4,3,9999,1
"2676",24,8,2,19,22,2,99,9,999,9,5,11,9999,1
"2677",25,9,6,0,13,2,99,1,27,9,1,1,9999,2
"2678",24,12,5,0,7,2,99,9,999,9,2,7,9999,4
"2679",24,8,2,5,10,2,99,9,999,9,3,5,9999,3
"2680",28,11,7,15,6,2,99,1,22,1,4,3,9999,2
"2681",24,3,3,18,1,1,4,1,51,1,1,5,9999,1
"2682",30,10,6,18,15,2,99,1,45,2,3,7,1995,1
"2683",29,5,6,22,1,1,6,9,999,9,9,99,9999,1
"2684",18,4,7,23,11,2,99,1,30,1,1,1,9999,1
"2685",24,7,6,23,5,2,99,1,42,1,11,9,2000,1
"2686",30,10,6,1,14,2,99,1,999,1,3,6,1998,1
"2687",25,12,6,4,1,1,7,1,24,9,2,9,1993,2
"2688",29,5,6,6,1,1,5,1,30,1,1,99,2002,2
"2689",24,8,2,10,9,1,99,1,27,1,4,1,2008,1
"2690",18,4,7,18,9,2,99,1,24,9,2,10,9999,1
"2691",25,9,6,18,16,2,99,1,19,9,14,1,9999,2
"2692",28,11,7,19,6,2,99,1,35,1,4,1,9999,2
"2693",24,7,6,20,6,2,99,1,34,1,4,5,9999,2
"2694",24,3,3,21,1,1,1,9,999,9,10,2,1992,2
"2695",29,5,6,4,1,1,12,1,40,1,10,2,9999,2
"2696",26,9,7,7,1,1,1,9,999,9,9,2,9999,2
"2697",24,3,3,11,1,1,8,9,999,9,3,99,9999,1
"2698",25,12,6,13,21,2,99,1,40,1,2,2,9999,3
"2699",24,8,2,15,9,1,7,1,38,2,3,4,9999,1
"2700",24,7,6,16,13,2,99,1,62,1,99,99,9999,3
"2701",28,11,7,17,13,2,99,1,35,1,7,7,9999,3
"2702",18,4,7,19,16,1,3,9,999,9,2,4,2001,1
"2703",31,10,7,22,1,1,1,1,33,1,1,9,9999,1
"2704",24,8,2,0,15,2,99,1,31,2,3,2,9999,4
"2705",25,12,6,0,20,2,99,1,31,2,4,1,9999,2
"2706",29,5,6,2,1,2,99,1,45,2,2,1,1990,1
"2707",18,4,7,3,16,2,99,1,999,9,3,99,9999,1
"2708",24,3,3,10,19,2,99,1,32,1,3,5,1985,3
"2709",24,7,6,10,18,2,99,1,30,2,6,6,1973,4
"2710",28,11,7,14,16,2,99,1,29,2,4,99,9999,2
"2711",31,10,7,22,1,1,1,1,42,1,2,9,1992,1
"2712",26,9,7,23,10,2,99,1,26,2,3,1,1991,2
"2713",18,4,7,3,16,2,99,1,22,2,4,99,9999,4
"2714",24,8,2,6,16,2,99,1,999,1,9,99,9999,2
"2715",29,11,1,7,1,2,99,1,30,9,6,99,9999,3
"2716",25,12,6,7,10,2,99,9,999,9,3,3,9999,3
"2717",31,10,7,9,1,1,1,1,53,1,3,6,2000,1
"2718",29,5,6,13,1,2,99,1,22,1,1,4,9999,13
"2719",26,9,7,14,18,2,99,1,46,1,4,5,9999,1
"2720",24,7,6,17,17,2,99,1,21,1,4,1,2007,1
"2721",24,3,3,21,5,2,99,1,49,1,6,1,1998,1
"2722",18,4,7,1,18,2,99,9,999,9,99,99,9999,1
"2723",29,11,1,3,1,1,99,1,39,2,1,4,9999,1
"2724",24,7,6,8,17,2,99,9,999,9,14,99,9999,1
"2725",26,9,7,8,11,2,99,1,26,2,3,3,1985,1
"2726",24,8,2,11,17,2,99,1,21,1,4,99,9999,2
"2727",24,3,3,12,5,2,99,1,27,9,4,99,9999,2
"2728",31,10,7,17,1,1,18,1,27,2,4,1,9999,1
"2729",25,12,6,21,9,2,99,1,20,9,4,1,2007,1
"2730",29,5,6,22,1,2,99,1,999,1,3,5,9999,13
"2731",24,8,2,9,14,2,99,1,18,1,3,2,9999,1
"2732",18,4,7,13,17,2,99,1,24,9,1,3,2001,2
"2733",29,5,6,15,1,1,7,2,60,1,2,1,2005,13
"2734",25,12,6,16,9,2,99,9,999,9,3,1,1998,4
"2735",26,9,7,18,4,2,99,9,999,9,7,1,9999,1
"2736",29,11,1,18,1,1,3,1,40,2,1,4,1999,1
"2737",24,3,3,18,6,2,99,2,20,1,2,3,9999,4
"2738",31,10,7,21,1,1,5,1,22,2,1,99,9999,2
"2739",24,7,6,22,14,2,99,9,999,9,99,99,9999,2
"2740",31,10,7,10,1,1,7,1,27,9,4,1,9999,1
"2741",27,9,1,16,1,1,18,1,23,9,4,1,9999,1
"2742",25,12,6,16,12,1,1,1,22,1,14,1,9999,1
"2743",24,3,3,17,10,2,99,1,22,1,4,5,2006,1
"2744",29,11,1,19,20,2,99,1,29,9,2,4,2000,1
"2745",24,7,6,20,3,2,99,1,60,1,1,2,1994,1
"2746",24,8,2,20,1,1,4,9,999,9,99,6,9999,1
"2747",29,5,6,20,21,2,99,1,45,1,9,2,9999,2
"2748",18,4,7,22,17,2,99,1,22,1,4,99,9999,4
"2749",25,7,7,0,1,1,6,1,18,1,4,3,9999,1
"2750",25,12,6,2,16,2,99,1,21,1,1,5,2000,1
"2751",29,5,6,6,19,2,99,1,53,1,3,2,2003,1
"2752",24,8,2,13,6,2,99,1,17,1,4,99,9999,2
"2753",31,10,7,14,21,2,99,1,17,9,4,99,9999,2
"2754",27,9,1,17,22,2,99,1,26,1,3,5,9999,1
"2755",24,3,3,19,12,1,99,9,999,9,1,2,1997,1
"2756",29,11,1,19,5,2,99,1,39,1,4,5,2006,1
"2757",18,4,7,21,4,2,99,1,20,2,14,1,2004,1
"2758",27,9,1,12,5,2,99,1,36,1,6,2,9999,1
"2759",29,5,6,13,10,2,99,1,34,1,3,5,9999,13
"2760",18,4,7,14,3,2,99,1,999,1,4,1,9999,1
"2761",25,7,7,14,1,1,11,9,999,9,2,11,9999,1
"2762",31,10,7,16,5,2,99,1,40,9,2,99,9999,1
"2763",29,11,1,17,6,2,99,1,43,1,3,99,9999,3
"2764",25,12,6,18,18,2,99,1,19,1,3,5,9999,3
"2765",24,3,3,20,16,2,99,9,999,9,5,99,9999,1
"2766",25,8,3,21,1,1,12,9,999,9,12,1,9999,1
"2767",29,5,6,1,9,1,2,1,34,2,3,2,9999,1
"2768",24,3,3,7,2,2,99,1,42,1,3,4,1986,3
"2769",25,8,3,9,11,2,99,1,37,1,9,99,9999,1
"2770",31,10,7,10,10,2,99,2,24,9,3,6,9999,1
"2771",27,9,1,14,9,1,18,1,33,9,12,7,1987,4
"2772",26,12,7,17,1,1,12,1,25,2,1,3,9999,2
"2773",25,7,7,20,22,2,99,1,22,1,4,99,9999,1
"2774",29,11,1,20,17,2,99,1,21,1,4,99,9999,1
"2775",19,4,1,21,1,1,11,1,22,1,1,11,2008,1
"2776",25,7,7,1,21,2,99,1,29,9,4,1,9999,1
"2777",27,9,1,3,9,1,1,1,22,1,3,5,9999,1
"2778",25,8,3,7,16,2,99,2,95,1,9,99,9999,1
"2779",31,10,7,9,5,2,99,1,16,9,4,3,2006,1
"2780",24,3,3,10,18,1,99,1,40,1,4,99,9999,1
"2781",19,4,1,10,20,2,99,9,999,9,1,6,9999,1
"2782",26,12,7,20,5,2,99,1,39,1,3,99,9999,2
"2783",29,11,1,21,17,1,99,1,19,1,4,99,9999,1
"2784",29,5,6,23,13,2,99,1,31,2,3,3,1985,1
"2785",29,11,1,99,10,1,1,9,999,9,1,6,9999,1
"2786",19,4,1,13,19,2,99,1,33,1,5,2,1992,1
"2787",24,3,3,13,14,1,99,1,28,1,14,7,2007,3
"2788",26,12,7,14,9,1,99,1,40,2,3,6,1992,2
"2789",27,9,1,16,7,2,99,1,35,2,3,5,9999,1
"2790",31,10,7,17,5,2,99,1,22,9,4,99,9999,2
"2791",25,8,3,19,15,2,99,1,29,1,1,1,9999,1
"2792",29,5,6,22,16,2,99,1,999,1,5,2,9999,2
"2793",25,7,7,22,5,2,99,1,999,2,2,99,9999,1
"2794",26,12,7,6,15,2,99,1,35,1,2,6,9999,1
"2795",31,10,7,18,5,2,99,2,26,9,4,99,9999,2
"2796",24,3,3,20,3,2,99,9,999,9,6,99,9999,1
"2797",19,4,1,20,5,2,99,1,31,2,1,99,9999,1
"2798",27,9,1,20,4,1,18,9,999,9,3,5,9999,1
"2799",29,5,6,21,18,2,99,1,31,1,4,99,9999,4
"2800",29,11,1,22,9,2,99,1,37,1,5,7,9999,3
"2801",25,7,7,23,6,2,99,2,25,2,1,10,9999,1
"2802",25,8,3,23,17,2,99,9,999,9,3,99,9999,2
"2803",28,9,2,8,1,1,12,9,999,9,4,1,9999,1
"2804",25,3,4,13,1,1,1,1,23,1,12,7,9999,1
"2805",26,8,4,14,1,1,8,1,32,1,4,1,9999,2
"2806",31,10,7,15,10,1,1,1,33,9,4,1,9999,2
"2807",26,12,7,17,18,1,99,1,16,1,4,99,9999,2
"2808",25,7,7,18,10,1,3,1,37,1,1,5,2005,1
"2809",19,4,1,19,11,2,99,1,48,1,3,2,9999,3
"2810",29,5,6,23,17,2,99,1,27,2,1,10,2002,1
"2811",29,11,1,23,9,2,99,1,50,2,1,4,1994,1
"2812",29,5,6,7,17,2,99,9,999,9,1,1,9999,1
"2813",19,4,1,9,13,2,99,1,40,1,5,2,9999,1
"2814",29,11,1,10,14,2,99,1,25,1,3,1,1986,1
"2815",25,3,4,13,1,1,1,1,24,1,12,1,9999,1
"2816",31,10,7,16,10,1,2,1,38,9,3,2,9999,2
"2817",28,9,2,17,1,1,11,1,27,1,4,1,9999,1
"2818",25,7,7,18,10,2,99,1,28,1,1,4,9999,1
"2819",26,12,7,19,17,2,99,1,13,1,4,99,9999,4
"2820",26,8,4,23,1,1,15,1,30,1,1,99,9999,2
"2821",25,3,4,2,1,2,99,1,18,2,1,4,1999,2
"2822",28,9,2,8,5,2,99,9,999,9,12,6,9999,1
"2823",26,12,7,9,7,1,99,1,20,1,14,1,9999,3
"2824",30,11,2,14,1,1,11,2,29,1,4,3,2007,1
"2825",26,8,4,14,21,2,99,9,999,9,9,2,9999,2
"2826",31,10,7,15,9,1,1,9,999,9,3,6,9999,1
"2827",20,4,2,15,2,2,99,1,44,1,1,9,2000,3
"2828",25,7,7,18,11,2,99,1,48,2,3,3,9999,3
"2829",29,5,6,23,7,2,99,9,999,9,4,5,9999,13
