"","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","estado_pil","tipo_v","color_v","modelo_v","causa_ac"
"4320",9,10,6,20,8,2,99,1,23,1,1,3,1986,1
"4321",9,10,6,20,8,2,99,1,30,2,1,4,1997,1
"4322",9,3,2,20,5,2,99,1,34,2,1,2,9999,1
"4323",9,3,2,20,5,2,99,1,39,2,6,2,9999,1
"4324",9,9,4,20,1,1,7,2,36,1,1,6,1999,1
"4325",9,9,4,20,1,1,7,1,16,9,4,9,9999,1
"4326",9,10,6,20,12,2,99,1,25,1,9,3,9999,1
"4327",9,10,6,20,12,2,99,9,999,9,5,9,9999,1
"4328",10,3,3,20,1,1,5,2,34,9,1,99,1999,1
"4329",10,3,3,20,1,1,5,1,20,9,99,99,9999,1
"4330",12,6,6,20,11,2,99,9,999,9,5,99,9999,1
"4331",12,6,6,20,17,2,99,1,26,1,4,4,9999,1
"4332",12,6,6,20,17,2,99,1,26,1,3,4,9999,1
"4333",11,10,1,20,6,2,99,1,34,2,3,5,1996,1
"4334",11,10,1,20,6,2,99,9,999,9,99,99,9999,1
"4335",11,7,7,20,1,1,18,1,36,2,3,3,1985,1
"4336",11,7,7,20,1,1,18,1,61,1,1,4,1992,1
"4337",8,8,7,20,12,2,99,9,999,9,3,3,9999,1
"4338",8,8,7,20,12,2,99,1,39,1,3,2,9999,1
"4339",15,1,5,20,16,2,99,1,60,1,3,6,1999,1
"4340",15,1,5,20,16,2,99,1,49,2,2,5,2000,1
"4341",11,7,7,20,1,2,99,2,24,1,1,2,1993,1
"4342",11,7,7,20,1,2,99,9,999,9,1,4,9999,1
"4343",11,9,6,20,5,2,99,1,22,1,5,2,9999,1
"4344",11,9,6,20,5,2,99,1,61,1,1,5,9999,1
"4345",13,11,6,20,22,2,99,9,999,9,7,11,9999,1
"4346",13,11,6,20,22,2,99,1,21,1,1,4,9999,1
"4347",13,11,6,20,22,2,99,1,16,2,4,99,9999,1
"4348",11,12,6,20,22,1,1,1,34,2,1,2,9999,1
"4349",11,12,6,20,22,1,1,1,999,1,3,5,9999,1
"4350",16,1,6,20,5,2,99,1,22,1,6,2,1998,1
"4351",16,1,6,20,5,2,99,1,30,1,1,99,9999,1
"4352",13,9,1,20,1,1,9,1,66,9,3,9,1987,1
"4353",13,9,1,20,1,1,9,1,37,9,7,1,9999,1
"4354",16,2,2,20,10,1,1,2,48,9,1,4,2007,1
"4355",16,2,2,20,10,1,1,9,999,9,14,1,2009,1
"4356",7,4,3,20,1,1,11,1,68,1,2,4,2003,1
"4357",7,4,3,20,1,1,11,1,19,9,4,1,9999,1
"4358",13,11,6,20,17,2,99,9,999,9,3,99,9999,1
"4359",16,1,6,20,17,2,99,9,999,9,1,4,9999,1
"4360",12,3,5,20,3,2,99,9,999,9,99,99,9999,1
"4361",13,9,1,20,1,1,10,1,999,2,1,11,1994,1
"4362",13,9,1,20,1,1,10,1,18,2,1,99,2009,1
"4363",14,10,4,20,17,1,99,2,21,9,4,7,9999,1
"4364",14,10,4,20,17,1,99,9,999,9,1,6,9999,1
"4365",13,9,1,20,1,1,1,1,999,1,1,3,2009,1
"4366",13,9,1,20,1,1,1,1,29,1,3,3,9999,1
"4367",13,9,1,20,1,1,1,1,34,1,3,5,9999,1
"4368",14,10,4,20,19,2,99,1,51,9,3,6,9999,1
"4369",16,2,2,20,9,2,99,1,55,9,3,2,1979,1
"4370",16,2,2,20,9,2,99,1,22,9,3,10,1990,1
"4371",16,2,2,20,9,2,99,2,32,9,1,2,9999,1
"4372",9,8,1,20,14,2,99,1,36,1,12,1,1994,1
"4373",9,8,1,20,14,2,99,1,36,1,3,1,9999,1
"4374",16,2,2,20,13,2,99,1,49,9,2,9,1993,1
"4375",16,2,2,20,13,2,99,1,42,9,2,6,1997,1
"4376",16,2,2,20,8,2,99,1,52,9,3,1,1986,1
"4377",16,2,2,20,8,2,99,1,28,9,6,2,2009,1
"4378",11,12,6,20,4,2,99,1,30,2,3,2,1982,1
"4379",11,12,6,20,4,2,99,2,30,1,1,3,9999,1
"4380",7,4,3,20,9,1,8,1,26,1,4,2,9999,1
"4381",7,4,3,20,16,2,99,2,27,1,4,99,9999,1
"4382",7,4,3,20,16,2,99,9,999,9,10,99,9999,1
"4383",12,12,7,20,5,2,99,1,34,2,5,2,1987,1
"4384",12,12,7,20,5,2,99,1,27,1,1,2,2001,1
"4385",11,5,2,20,13,2,99,1,24,2,4,3,2008,1
"4386",11,5,2,20,13,2,99,1,19,2,4,1,2009,1
"4387",14,9,2,20,18,2,99,9,999,9,3,4,9999,1
"4388",14,9,2,20,18,2,99,1,37,9,4,1,9999,1
"4389",19,6,6,20,10,2,99,1,38,2,4,1,1981,1
"4390",19,6,6,20,10,2,99,1,20,1,14,1,2010,1
"4391",17,11,3,20,15,1,2,1,21,1,4,3,9999,1
"4392",17,11,3,20,15,1,2,1,21,1,4,1,9999,1
"4393",20,2,6,20,13,2,99,1,32,9,3,5,1994,1
"4394",20,2,6,20,13,2,99,1,20,9,99,1,9999,1
"4395",15,12,3,20,1,1,1,1,35,1,1,2,9999,1
"4396",15,12,3,20,1,1,1,1,56,2,1,2,9999,1
"4397",16,7,5,20,1,2,99,1,23,2,1,9,1993,1
"4398",16,7,5,20,1,2,99,2,27,1,1,9,1993,1
"4399",15,3,1,20,18,2,99,9,999,9,6,99,9999,1
"4400",16,7,5,20,19,2,99,1,31,1,1,6,1999,1
"4401",16,7,5,20,19,2,99,1,31,1,1,4,9999,1
"4402",15,12,3,20,9,2,99,1,35,1,1,3,2000,1
"4403",15,12,3,20,9,2,99,1,32,1,1,1,2002,1
"4404",21,2,7,20,20,2,99,1,44,9,2,9,2000,1
"4405",21,2,7,20,1,1,1,2,40,9,1,14,2006,1
"4406",21,2,7,20,1,1,1,1,28,9,3,5,9999,1
"4407",15,8,7,20,16,1,10,1,23,9,1,11,1998,1
"4408",15,8,7,20,16,1,10,1,26,9,3,1,9999,1
"4409",21,6,1,20,20,2,99,1,16,1,4,1,2006,1
"4410",21,6,1,20,20,2,99,1,16,1,4,1,2007,1
"4411",16,7,5,20,17,2,99,1,23,1,5,2,9999,1
"4412",16,7,5,20,17,2,99,1,999,1,4,2,9999,1
"4413",16,3,2,20,1,1,14,2,22,9,1,1,2004,1
"4414",16,3,2,20,1,1,14,1,33,9,4,1,9999,1
"4415",10,4,6,20,14,2,99,1,34,2,8,2,9999,1
"4416",10,4,6,20,14,2,99,1,19,1,4,1,9999,1
"4417",18,7,7,20,1,1,9,1,64,9,1,11,9999,1
"4418",18,7,7,20,1,1,9,1,31,9,4,5,9999,1
"4419",17,8,2,20,1,1,13,1,38,2,1,2,2000,1
"4420",17,8,2,20,1,1,13,1,38,1,1,2,2003,1
"4421",16,3,2,20,18,1,99,9,999,9,1,2,9999,1
"4422",16,3,2,20,18,1,99,2,28,9,4,99,9999,1
"4423",25,2,4,20,16,2,99,1,24,1,1,4,1985,1
"4424",25,2,4,20,16,2,99,1,29,1,9,1,2006,1
"4425",23,6,3,20,2,2,99,9,999,9,3,6,2004,1
"4426",23,6,3,20,2,2,99,1,37,1,3,2,2008,1
"4427",18,8,3,20,1,1,5,1,46,2,1,1,2000,1
"4428",18,8,3,20,1,1,5,1,53,1,1,2,2005,1
"4429",17,3,3,20,22,2,99,1,39,9,1,4,9999,1
"4430",17,3,3,20,22,2,99,1,27,9,1,99,9999,1
"4431",18,9,6,20,1,2,99,1,17,1,2,3,1998,1
"4432",18,9,6,20,1,2,99,1,60,1,4,5,1998,1
"4433",18,12,6,20,5,2,99,1,45,1,6,9,1989,1
"4434",18,12,6,20,5,2,99,1,20,1,4,99,9999,1
"4435",19,8,4,20,20,2,99,9,999,9,99,99,9999,1
"4436",19,8,4,20,20,2,99,1,19,1,4,99,9999,1
"4437",18,9,6,20,9,2,99,9,999,9,3,3,9999,1
"4438",26,2,5,20,13,1,5,1,46,9,3,4,2006,1
"4439",26,2,5,20,13,1,5,1,19,9,4,5,2007,1
"4440",25,6,5,20,4,1,4,1,31,2,3,3,9999,1
"4441",25,6,5,20,4,1,4,1,31,1,3,6,9999,1
"4442",27,2,6,20,1,1,6,1,36,1,12,99,9999,1
"4443",27,2,6,20,1,1,6,1,28,2,1,5,9999,1
"4444",20,5,4,20,11,1,1,1,22,1,14,99,9999,1
"4445",20,5,4,20,11,1,1,1,36,1,14,1,9999,1
"4446",27,2,6,20,1,2,99,1,32,2,1,1,1994,1
"4447",27,2,6,20,1,2,99,1,33,9,1,9,1998,1
"4448",28,1,4,20,18,2,99,9,999,9,99,99,9999,1
"4449",28,1,4,20,18,2,99,1,61,9,4,99,9999,1
"4450",27,6,7,20,1,1,18,9,999,9,1,2,9999,1
"4451",27,6,7,20,1,1,18,1,26,1,4,1,9999,1
"4452",21,3,7,20,1,1,6,1,30,1,1,5,1984,1
"4453",21,3,7,20,1,1,6,1,19,1,14,1,9999,1
"4454",24,5,1,20,9,1,10,2,30,1,9,4,1986,1
"4455",24,5,1,20,9,1,10,2,999,1,2,14,1995,1
"4456",24,5,1,20,9,1,10,1,999,1,1,3,1997,1
"4457",24,5,1,20,9,1,10,1,999,1,1,5,1997,1
"4458",24,5,1,20,9,1,10,1,48,2,3,5,1997,1
"4459",24,5,1,20,9,1,10,1,999,1,4,5,2006,1
"4460",28,2,7,20,11,2,99,1,56,1,3,2,9999,1
"4461",28,2,7,20,11,2,99,1,20,1,1,99,9999,1
"4462",28,10,4,20,1,1,10,1,999,9,1,10,9999,1
"4463",28,10,4,20,1,1,10,1,55,9,4,4,9999,1
"4464",22,3,1,20,1,2,99,1,27,9,9,2,2007,1
"4465",22,3,1,20,1,2,99,1,40,9,4,4,9999,1
"4466",25,5,2,20,20,1,1,1,33,2,4,1,2007,1
"4467",25,5,2,20,20,1,1,9,999,9,4,5,9999,1
"4468",16,4,5,20,4,2,99,1,23,2,1,2,2002,1
"4469",16,4,5,20,4,2,99,1,35,1,1,11,9999,1
"4470",23,7,5,20,1,2,99,1,48,2,1,14,1979,1
"4471",23,7,5,20,1,2,99,1,29,1,1,3,1991,1
"4472",23,7,5,20,1,2,99,1,24,1,1,2,1993,1
"4473",28,10,4,20,5,2,99,9,999,9,7,1,9999,1
"4474",25,5,2,20,13,2,99,1,17,1,3,1,1985,1
"4475",25,5,2,20,13,2,99,9,999,9,3,7,9999,1
"4476",23,7,5,20,5,2,99,9,999,9,6,99,9999,1
"4477",30,6,3,20,1,2,99,1,75,1,5,5,1979,1
"4478",30,6,3,20,1,2,99,1,44,1,2,4,2009,1
"4479",23,7,5,20,17,2,99,1,18,1,4,99,9999,1
"4480",23,7,5,20,17,2,99,9,999,9,3,99,9999,1
"4481",30,10,6,20,1,2,99,1,999,9,4,5,9999,1
"4482",30,10,6,20,1,2,99,9,999,9,1,1,9999,1
"4483",18,4,7,20,1,1,5,9,999,9,9,99,9999,1
"4484",18,4,7,20,1,1,5,9,999,9,3,99,9999,1
"4485",24,7,6,20,20,2,99,1,40,1,2,7,1982,1
"4486",24,7,6,20,20,2,99,9,999,9,1,10,9999,1
"4487",24,12,5,20,21,2,99,1,57,1,1,9,2000,1
"4488",24,12,5,20,21,2,99,2,22,1,4,1,2004,1
"4489",24,7,6,20,3,2,99,1,39,1,5,2,1992,1
"4490",24,7,6,20,3,2,99,1,60,1,1,2,1994,1
"4491",24,8,2,20,1,1,4,1,21,1,3,2,9999,1
"4492",24,8,2,20,1,1,4,9,999,9,99,6,9999,1
"4493",24,3,3,20,16,2,99,9,999,9,5,99,9999,1
"4494",25,7,7,20,22,2,99,9,999,9,1,99,9999,1
"4495",25,7,7,20,22,2,99,1,22,1,4,99,9999,1
"4496",29,11,1,20,17,2,99,9,999,9,1,99,9999,1
"4497",29,11,1,20,17,2,99,1,21,1,4,99,9999,1
"4498",29,11,1,20,17,2,99,9,999,9,1,99,9999,1
"4499",24,3,3,20,3,2,99,9,999,9,6,99,9999,1
"4500",19,4,1,20,5,2,99,1,24,1,1,99,9999,1
"4501",19,4,1,20,5,2,99,1,31,2,1,99,9999,1
"4502",27,9,1,20,4,1,18,1,38,2,3,3,1986,1
"4503",27,9,1,20,4,1,18,9,999,9,3,5,9999,1
"4504",25,7,7,20,11,1,4,1,55,2,3,4,9999,1
"4505",25,7,7,20,11,1,4,1,50,1,2,99,9999,1
"4506",30,5,7,20,1,1,3,1,46,1,11,2,2009,1
"4507",30,5,7,20,1,1,3,1,29,1,4,5,9999,1
"4508",26,8,4,20,19,2,99,9,999,9,2,99,9999,1
"4509",26,8,4,20,19,2,99,1,22,2,14,99,9999,1
"4510",25,3,4,20,1,2,99,1,25,1,1,1,1991,1
"4511",25,3,4,20,1,2,99,1,999,1,2,2,1994,1
"4512",30,5,7,20,11,2,99,9,999,9,2,4,9999,1
"4513",30,5,7,20,11,2,99,9,999,9,6,1,9999,1
"4514",30,5,7,20,17,2,99,1,37,2,3,10,1986,1
"4515",30,5,7,20,17,2,99,1,999,1,3,1,9999,1
"4516",28,8,6,20,8,2,99,1,39,1,3,9,1988,1
"4517",28,8,6,20,8,2,99,1,30,1,3,6,1994,1
"4518",27,7,2,20,5,2,99,1,40,9,2,99,1996,1
"4519",27,7,2,20,5,2,99,1,38,9,3,1,9999,1
"4520",22,4,4,20,4,2,99,1,36,1,3,1,1991,1
"4521",22,4,4,20,4,2,99,9,999,9,3,3,9999,1
"4522",24,4,6,20,1,1,17,1,18,1,4,1,9999,1
"4523",24,4,6,20,1,1,17,1,57,1,1,6,9999,1
"4524",29,7,4,20,1,1,21,2,31,1,1,1,9999,1
"4525",29,7,4,20,1,1,21,1,37,2,1,1,1982,1
"4526",30,8,1,20,4,2,99,1,34,1,3,4,9999,1
"4527",31,12,5,20,1,1,1,1,25,9,4,3,2005,1
"4528",31,12,5,20,1,1,1,1,20,9,7,1,9999,1
"4529",28,3,7,20,2,2,99,1,34,1,9,6,1976,1
"4530",28,3,7,20,2,2,99,2,37,1,1,6,2000,1
"4531",29,3,1,20,11,2,99,1,32,1,4,2,9999,1
"4532",29,3,1,20,11,2,99,9,999,9,3,2,9999,1
"4533",26,4,1,20,6,2,99,1,41,1,3,4,2008,1
"4534",31,12,5,20,18,2,99,1,45,1,2,99,9999,1
"4535",31,12,5,20,18,2,99,1,22,2,4,99,9999,1
"4536",30,7,5,20,5,2,99,1,32,2,12,1,9999,1
"4537",30,7,5,20,5,2,99,1,32,1,2,1,9999,1
"4538",30,7,5,20,9,1,2,2,26,1,4,6,2006,1
"4539",30,7,5,20,9,1,2,1,38,2,3,11,9999,1
"4540",31,12,5,20,13,2,99,9,999,9,4,99,9999,1
"4541",31,12,5,20,13,2,99,1,18,9,4,99,9999,1
"4542",30,3,2,20,16,1,99,1,999,1,9,3,2007,1
"4543",30,3,2,20,16,1,99,1,30,2,3,1,2007,1
"4544",30,7,5,20,17,2,99,9,999,9,14,1,9999,1
"4545",30,7,5,20,17,2,99,1,21,9,14,1,9999,1
"4546",2,6,3,20,22,2,99,1,24,2,1,2,1995,2
"4547",3,7,6,20,1,1,12,1,53,1,3,2,9999,2
"4548",1,11,1,20,17,1,99,1,28,2,3,5,1998,2
"4549",3,10,7,20,9,2,99,9,999,9,2,11,1999,2
"4550",2,11,2,20,1,1,12,1,18,2,4,3,2009,2
"4551",7,2,7,20,5,2,99,1,23,9,4,1,9999,2
"4552",2,4,5,20,10,2,99,9,999,9,14,99,9999,3
"4553",5,6,6,20,1,2,99,1,41,2,3,1,1988,3
"4554",5,11,5,20,1,1,21,1,28,2,1,2,1996,2
"4555",8,10,5,20,1,1,7,1,15,9,14,9,2008,3
"4556",8,6,2,20,6,2,99,1,27,1,3,5,9999,2
"4557",10,1,7,20,21,2,99,1,20,1,3,4,1989,2
"4558",3,4,6,20,11,2,99,1,47,2,3,99,9999,4
"4559",7,11,7,20,1,2,99,1,999,9,3,5,9999,2
"4560",5,5,3,20,16,2,99,1,25,1,5,2,2000,2
"4561",4,4,7,20,1,1,18,1,35,9,2,2,1989,2
"4562",6,5,4,20,4,2,99,1,31,2,1,4,9999,2
"4563",8,8,7,20,17,2,99,9,999,9,3,99,9999,4
"4564",13,9,1,20,19,2,99,1,29,2,4,1,2007,2
"4565",13,12,1,20,17,2,99,1,5,9,4,99,9999,1
"4566",15,12,3,20,6,2,99,9,999,9,3,3,9999,2
"4567",23,1,6,20,21,2,99,1,30,2,3,99,9999,3
"4568",16,8,1,20,17,2,99,2,33,1,4,99,9999,4
"4569",17,9,5,20,16,1,9,1,52,1,3,1,1985,2
"4570",24,1,7,20,1,1,9,1,29,9,4,2,2008,4
"4571",18,8,3,20,18,2,99,2,20,1,4,99,9999,2
"4572",18,9,6,20,17,2,99,9,999,9,3,5,9999,1
"4573",18,9,6,20,17,2,99,1,22,1,4,99,9999,1
"4574",26,6,6,20,5,1,3,1,26,2,1,99,1998,2
"4575",25,10,1,20,21,2,99,1,60,2,3,3,9999,2
"4576",25,10,1,20,3,2,99,1,60,2,1,99,9999,2
"4577",20,9,1,20,1,1,99,9,999,9,6,2,9999,3
"4578",29,1,5,20,1,1,18,1,22,9,3,8,9999,4
"4579",20,3,6,20,18,2,99,1,22,1,4,1,9999,2
"4580",28,10,4,20,17,2,99,1,24,9,4,99,9999,2
"4581",30,1,6,20,11,2,99,1,20,2,3,4,9999,3
"4582",22,8,7,20,17,2,99,1,15,9,4,99,9999,4
"4583",29,5,6,20,21,2,99,1,45,1,9,2,9999,2
"4584",26,12,7,20,5,2,99,1,39,1,3,99,9999,2
"4585",30,9,4,20,13,1,1,1,18,9,1,2,1992,3
"4586",30,7,5,20,1,2,99,1,36,1,6,2,1989,1
"4587",30,7,5,20,1,2,99,1,23,1,2,6,1999,1
"4588",1,1,5,21,1,2,99,1,67,9,1,1,1990,1
"4589",1,1,5,21,1,2,99,9,999,9,1,3,9999,1
"4590",1,4,4,21,1,1,12,1,39,1,1,6,1994,1
"4591",1,4,4,21,1,1,12,1,39,1,1,9,1997,1
"4592",2,3,2,21,1,1,1,1,27,9,1,8,1993,1
"4593",2,3,2,21,1,1,1,1,28,9,1,1,1998,1
"4594",1,5,6,21,1,1,5,1,24,2,10,2,9999,1
"4595",1,5,6,21,1,1,5,9,999,9,1,8,9999,1
"4596",2,6,3,21,1,1,6,1,49,2,7,7,9999,1
"4597",2,6,3,21,1,1,6,1,50,1,1,6,9999,1
"4598",1,7,4,21,17,2,99,9,999,9,12,1,1984,1
"4599",1,7,4,21,17,2,99,1,55,1,3,4,9999,1
"4600",3,9,5,21,1,1,15,1,38,1,1,2,9999,1
"4601",3,9,5,21,1,1,15,1,25,2,1,8,9999,1
"4602",1,4,4,21,9,2,99,9,999,9,3,99,9999,1
"4603",2,8,1,21,9,2,99,2,53,1,1,2,1975,1
"4604",2,8,1,21,9,2,99,1,30,2,1,6,1975,1
"4605",3,9,5,21,12,2,99,9,999,9,1,11,9999,1
"4606",3,9,5,21,12,2,99,9,999,9,5,99,9999,1
"4607",2,8,1,21,3,2,99,2,40,1,1,2,1996,1
"4608",2,8,1,21,3,2,99,1,37,1,6,16,1998,1
"4609",6,2,6,21,5,2,99,1,34,9,3,2,1987,1
"4610",6,2,6,21,5,2,99,1,32,9,1,3,9999,1
"4611",4,9,6,21,1,2,99,1,31,1,3,2,9999,1
"4612",4,9,6,21,1,2,99,1,35,2,3,99,9999,1
"4613",5,10,2,21,9,2,99,1,32,9,2,1,1984,1
"4614",5,10,2,21,9,2,99,1,49,9,1,3,1995,1
"4615",6,10,3,21,1,1,3,1,27,1,1,11,1996,1
"4616",6,10,3,21,1,1,3,1,24,1,2,2,2008,1
"4617",8,2,1,21,5,2,99,1,35,2,1,5,1998,1
"4618",8,2,1,21,5,2,99,1,35,1,1,10,2001,1
"4619",5,3,5,21,1,1,3,1,44,9,2,4,1998,1
"4620",5,3,5,21,1,1,3,1,999,9,4,7,9999,1
"4621",4,8,3,21,12,1,3,1,27,1,1,2,1990,1
"4622",4,8,3,21,12,1,3,1,19,1,1,2,1995,1
"4623",5,7,1,21,16,2,99,1,30,2,3,99,1990,1
"4624",5,7,1,21,16,2,99,1,34,1,9,2,2007,1
"4625",5,9,7,21,1,2,99,1,45,1,7,2,9999,1
"4626",5,9,7,21,1,2,99,1,26,1,4,5,9999,1
"4627",7,1,4,21,13,1,11,1,60,1,3,2,1990,1
"4628",7,1,4,21,13,1,11,1,999,1,3,5,9999,1
"4629",5,9,7,21,9,1,1,1,25,2,1,9,1989,1
"4630",5,9,7,21,9,1,1,9,999,9,1,6,9999,1
"4631",5,12,7,21,9,2,99,1,28,9,1,2,2001,1
"4632",5,12,7,21,9,2,99,1,29,2,3,9,9999,1
"4633",11,2,4,21,20,1,99,1,25,9,3,3,1992,1
"4634",11,2,4,21,20,1,99,1,27,9,4,1,2006,1
"4635",3,4,6,21,6,2,99,2,17,1,4,99,9999,1
"4636",3,4,6,21,6,2,99,9,999,9,3,99,9999,1
"4637",6,8,5,21,1,2,99,1,24,1,3,2,9999,1
"4638",6,8,5,21,1,2,99,1,32,1,5,5,9999,1
"4639",6,8,5,21,20,2,99,1,26,2,3,4,2008,1
"4640",6,11,6,21,1,1,24,1,29,9,1,1,9999,1
"4641",6,11,6,21,1,1,24,1,21,9,14,1,9999,1
"4642",5,5,3,21,5,2,99,1,53,1,6,99,9999,1
"4643",8,7,4,21,1,1,7,1,34,1,1,1,2007,1
"4644",8,7,4,21,1,1,7,1,40,1,3,1,9999,1
"4645",12,2,5,21,6,2,99,1,35,9,1,4,1988,1
"4646",12,2,5,21,6,2,99,1,28,2,1,3,9999,1
"4647",3,4,6,21,3,2,99,9,999,9,1,5,9999,1
"4648",3,4,6,21,3,2,99,2,21,1,3,5,9999,1
"4649",10,6,4,21,2,2,99,1,32,1,1,6,1993,1
"4650",10,6,4,21,2,2,99,1,19,1,2,4,1996,1
"4651",8,12,3,21,13,2,99,1,25,1,3,11,9999,1
"4652",8,12,3,21,13,2,99,1,37,2,1,99,9999,1
"4653",8,12,3,21,1,1,6,1,23,1,4,99,9999,1
"4654",8,12,3,21,1,1,6,1,21,1,1,6,9999,1
"4655",9,10,6,21,21,1,1,1,50,2,4,9,1987,1
"4656",9,10,6,21,21,1,1,1,21,1,4,1,1998,1
"4657",10,7,5,21,1,1,12,1,24,2,1,4,1998,1
"4658",10,7,5,21,1,1,12,1,43,1,1,4,1998,1
"4659",4,4,7,21,17,2,99,9,999,9,99,99,9999,1
"4660",4,4,7,21,17,2,99,1,28,1,4,99,9999,1
"4661",10,7,5,21,5,2,99,1,42,1,13,1,9999,1
"4662",5,4,1,21,21,2,99,1,42,2,3,2,1991,1
"4663",5,4,1,21,21,2,99,1,48,1,1,99,9999,1
"4664",13,6,7,21,1,2,99,1,34,1,1,5,1987,1
"4665",13,6,7,21,1,2,99,1,28,1,4,3,9999,1
"4666",11,7,7,21,1,2,99,1,48,1,1,2,1998,1
"4667",11,7,7,21,1,2,99,1,31,1,1,4,2001,1
"4668",11,9,6,21,14,1,99,1,999,1,4,2,2007,1
"4669",11,9,6,21,14,1,99,1,43,2,3,2,2007,1
"4670",15,1,5,21,2,2,99,1,35,1,1,9,1994,1
"4671",15,1,5,21,2,2,99,1,32,2,3,2,9999,1
"4672",13,10,3,21,5,2,99,1,28,2,3,4,9999,1
"4673",13,10,3,21,5,2,99,1,25,1,4,5,9999,1
"4674",16,1,6,21,1,1,1,1,23,9,5,99,9999,1
"4675",16,1,6,21,1,1,1,1,20,9,4,1,9999,1
"4676",13,11,6,21,9,1,5,9,999,9,5,1,9999,1
"4677",14,10,4,21,1,1,13,1,32,1,1,2,2002,1
"4678",14,10,4,21,1,1,13,2,40,1,1,4,2005,1
"4679",7,4,3,21,1,1,12,1,22,1,1,2,1997,1
"4680",7,4,3,21,1,1,12,9,999,9,1,10,9999,1
"4681",11,7,7,21,16,2,99,1,49,2,1,2,9999,1
"4682",11,7,7,21,16,2,99,1,999,1,3,99,9999,1
"4683",11,7,7,21,17,2,99,9,999,9,1,4,9999,1
"4684",11,7,7,21,14,2,99,1,50,1,3,1,1986,1
"4685",11,7,7,21,14,2,99,1,30,1,7,1,1995,1
"4686",16,2,2,21,16,2,99,1,29,9,3,3,9999,1
"4687",16,2,2,21,16,2,99,1,25,9,4,99,9999,1
"4688",16,10,6,21,1,1,6,1,17,1,12,99,9999,1
"4689",16,10,6,21,1,1,6,1,17,1,12,99,9999,1
"4690",12,12,7,21,21,1,1,1,51,2,1,3,1998,1
"4691",12,12,7,21,21,1,1,2,16,1,4,1,2008,1
"4692",13,9,1,21,16,2,99,1,28,2,2,2,9999,1
"4693",13,9,1,21,16,2,99,1,999,1,1,99,9999,1
"4694",16,10,6,21,1,2,99,1,37,2,1,11,1986,1
"4695",16,10,6,21,1,2,99,1,25,2,1,1,1986,1
"4696",17,6,4,21,21,2,99,1,30,2,3,1,1990,1
"4697",17,6,4,21,21,2,99,1,45,1,3,4,1995,1
"4698",12,5,3,21,13,2,99,9,999,9,5,2,9999,1
"4699",12,5,3,21,13,2,99,1,42,1,5,2,9999,1
"4700",13,5,4,21,13,2,99,1,23,1,1,5,1997,1
"4701",13,5,4,21,13,2,99,1,13,1,4,99,9999,1
"4702",13,8,5,21,1,1,19,1,27,2,1,8,1995,1
"4703",13,8,5,21,1,1,19,1,32,1,10,2,1997,1
"4704",13,12,1,21,1,1,99,1,20,9,6,2,9999,1
"4705",18,6,5,21,10,2,99,1,18,2,14,1,2004,1
"4706",18,6,5,21,10,2,99,1,31,1,4,5,9999,1
"4707",17,11,3,21,1,1,7,1,20,9,4,3,1986,1
"4708",17,11,3,21,1,1,7,9,999,9,1,4,9999,1
"4709",9,4,5,21,13,2,99,1,43,2,99,4,9999,1
"4710",9,4,5,21,13,2,99,1,28,1,99,5,9999,1
"4711",14,8,6,21,1,1,11,1,33,2,1,2,1987,1
"4712",14,8,6,21,1,1,11,1,999,2,1,9,1987,1
"4713",14,3,7,21,4,1,2,1,41,9,9,2,1987,1
"4714",14,3,7,21,4,1,2,1,30,2,1,4,1987,1
"4715",14,5,5,21,4,2,99,1,16,9,4,99,9999,1
"4716",14,5,5,21,4,2,99,9,999,9,14,1,9999,1
"4717",15,5,6,21,5,1,1,9,999,9,4,5,1978,1
"4718",15,5,6,21,5,1,1,1,33,2,1,5,1989,1
"4719",15,5,6,21,5,1,1,9,999,9,1,6,1993,1
"4720",15,3,1,21,4,2,99,9,999,9,99,99,9999,1
"4721",15,3,1,21,4,2,99,1,22,9,4,99,9999,1
"4722",16,5,7,21,1,1,17,1,19,1,4,3,9999,1
"4723",16,5,7,21,1,1,17,1,27,1,1,1,9999,1
"4724",21,6,1,21,10,2,99,1,52,1,3,14,1990,1
"4725",21,6,1,21,10,2,99,1,46,2,3,5,2000,1
"4726",16,12,4,21,1,1,8,1,23,1,1,9,9999,1
"4727",16,12,4,21,1,1,8,1,25,1,4,1,9999,1
"4728",23,1,6,21,1,1,3,1,34,1,1,9,2001,1
"4729",23,1,6,21,1,1,3,1,20,1,1,6,9999,1
"4730",16,5,7,21,5,2,99,1,31,2,5,2,9999,1
"4731",16,5,7,21,5,2,99,1,27,1,3,6,9999,1
"4732",22,2,1,21,1,1,7,1,57,1,1,2,1999,1
"4733",22,2,1,21,1,1,7,1,47,9,4,3,9999,1
"4734",21,6,1,21,17,2,99,9,999,9,2,3,2003,1
"4735",21,6,1,21,17,2,99,1,23,2,14,1,2010,1
"4736",23,1,6,21,10,1,1,1,24,1,3,9,1985,1
"4737",23,1,6,21,10,1,1,1,30,2,2,2,1997,1
"4738",23,1,6,21,8,1,1,1,30,2,5,2,1988,1
"4739",23,1,6,21,8,1,1,1,40,2,5,2,1988,1
"4740",23,1,6,21,8,1,1,9,999,9,1,5,9999,1
